gene_id	Intercept	condition_adult_pzq_vs_adult_control	condition_juvenile_control_vs_adult_control	condition_juvenile_pzq_vs_adult_control
Smp_086590	12.4329173640143	-0.165961669622673	-0.209344520219839	-0.302548738474788
Smp_086630	4.73573306750806	1.97540654502018	-0.649467428552688	-0.418221934249395
Smp_086690	10.7324612608978	-0.127942789930147	-0.387844136454534	-0.322674230842075
Smp_086710	9.99167789226673	-0.0713465345790484	-0.268405098570504	-0.261737326724053
Smp_086750	10.707485160393	0.18106965508349	0.358288337953126	0.380052176644221
Smp_086760	11.1054030026899	0.0921275095102039	0.476920889132112	0.0659672010384493
Smp_086830	9.22705247058268	-0.0907878316619973	0.680569985627183	0.521745383617461
Smp_086860	9.85444558969647	-0.777680757665631	-0.325714950273225	-0.792563162053728
Smp_086900	11.0352344294313	0.0178518172108642	-0.410942563806718	-0.272276361738088
Smp_086910	9.73427511718233	-0.135023738903382	-0.146020728661739	-0.295608219189546
Smp_086960	7.82285607502363	0.0343030561049891	-1.95736263596938	-1.91189938950191
Smp_087010	9.15047732418614	0.243168322427033	-0.241633537020178	-0.259182672800614
Smp_087220	9.62942101371624	0.239791397399165	-0.0251575144009879	0.14156518990679
Smp_087250	13.1410741529219	-1.08890720500492	0.287970794213889	-0.374148266231106
Smp_087270	10.8277555585211	0.00337865868343828	0.366807135926636	0.278805281727764
Smp_087320	6.73314018318995	-0.977204738516333	-1.92001921746734	-2.79228686103439
Smp_087330	9.31006598194007	0.434932030496672	-0.297415754740429	-0.0571980572379546
Smp_087340	8.81552999206057	0.289227403388388	0.27392078506751	0.15000482128659
Smp_087440	10.2828324551369	-0.221246010063831	-0.0547978336229807	-0.213199552285056
Smp_087520	9.65778640469934	0.35074037949197	0.139593373099401	0.2062437482017
Smp_087550	12.1799194135832	-0.353730706854061	0.194411816125853	-0.483565165547868
Smp_087560	9.78124838798571	-0.302435271736205	0.535625296821203	0.51121610241459
Smp_087580	12.4284436135217	0.51911789278138	-1.03071380271309	-0.242722655999875
Smp_087620	12.1810438835062	0.581109337612577	0.154660599293461	0.349150353925776
Smp_087690	7.18798010651557	-0.558650133287113	0.650602768152409	0.0520109903534619
Smp_087760	12.5298393907679	-0.155107371899648	-1.56034371275037	-1.54290736413795
Smp_087810	10.8670003459055	-0.126750934501806	0.0400091188768645	-0.0168387442338589
Smp_087820	2.76442357224074	-0.513699832662351	-1.11842356949481	-0.91828903580335
Smp_087860	10.0881226357386	0.0811701082813121	0.443489752588501	0.470904847660207
Smp_087870	8.38820466993124	1.05789230712487	0.53837649727297	0.634477794598671
Smp_087920	11.6351083605733	-0.154316457484778	0.249867891971382	0.200156761134541
Smp_087930	11.5307119067775	0.050860176525384	0.169799006722799	0.156303371790635
Smp_087940	12.6172236083971	0.288433812086641	-0.698374658778895	-0.548435238858845
Smp_088090	7.88254759009035	0.628906653345084	-1.46703405500592	0.410152579526166
Smp_088240	10.2962190927787	0.112932144028341	0.11671269760948	0.0682964440657045
Smp_088250	10.4211051814273	0.159404647082783	0.227557456594538	0.159921810378343
Smp_088270	10.3301701438392	0.587062251574286	0.741984306591295	1.29835108347315
Smp_088310	10.0817590618034	-0.0502905837415113	-1.05979833590033	-0.93905824271126
Smp_088360	3.5874074310585	-0.102513979759114	-1.84169267436534	-2.02764614389
Smp_088390	9.80903684509508	0.115103502276351	0.299707976955344	0.290209860194724
Smp_088420	9.99676925614748	-0.170639497543569	-0.192546595917576	-0.160602754321507
Smp_088460	10.8553932929836	0.38974489878866	0.053458173797667	0.125030539154582
Smp_088550	10.6705255187536	0.449270707541656	0.303809204959311	0.397311437926254
Smp_088600	9.96560956454264	0.127522302036216	0.336016933428308	0.234839618333692
Smp_088650	12.2050473964743	-0.161781045912891	-0.37421354945971	-0.269287929738012
Smp_088660	11.5626936014217	-0.0789172080664489	-0.00525241529716401	0.0217751533739261
Smp_088720	3.44762878738613	-0.216283305308953	-0.417088813264778	-1.05581620334783
Smp_088920	7.3587182406343	-0.144150781043321	0.908052928524421	0.309648238417078
Smp_088940	8.72775393721889	-0.0819899276125493	0.593994840976269	0.781687112304778
Smp_088950	12.4812491150521	0.215874912116826	-0.324334683597507	0.190445292779215
Smp_088990	9.69525826786624	-0.16635775986831	-1.34222585283611	-1.21821004428649
Smp_089000	12.64213421719	-0.356784415977597	-0.525509850153874	-0.425525601368451
Smp_089050	10.3296270709548	-0.502230066395918	-1.65484956546444	-1.74718941152546
Smp_089060	11.1754543049948	-0.215764948724872	-0.444290272654801	-0.397771418268457
Smp_089100	10.2173257902398	0.197673345763199	0.038906497631934	0.157413751785404
Smp_089180	13.0826795782461	-0.0952046760051329	0.265242890842519	0.102137374283184
Smp_089200	12.0024538118987	-1.05903190749983	0.847006591905805	-0.781350176566222
Smp_089220	11.2319779720353	0.154365993484514	0.374447758211983	0.348423776903581
Smp_089230	9.94480361362781	0.0294707820313237	-0.222923332422021	-0.236456247403801
Smp_089240	12.1514753414089	-0.292737868659863	-1.46675693463653	-1.18785523423445
Smp_089290	11.9357133451283	0.593459215611873	-0.751716517376767	-0.159255697061641
Smp_089320	11.0084033799745	-0.85486944922804	-1.41300932520658	-1.57106874582749
Smp_089400	11.3092624251319	-0.0381875487599841	-0.206716951572245	-0.19278620228977
Smp_089430	12.8939429027498	-0.45554397517472	-0.330682250985216	-0.529506473072107
Smp_089460	13.3468085919546	-0.365030868498115	-0.226539387402456	-0.42774929956657
Smp_089570	12.1907285048589	-0.167961438232115	-0.468313556632172	-0.376299996725801
Smp_089590	11.7538735897827	-0.0316735488396846	-0.12987175636331	-0.118100663868083
Smp_089630	10.4436447445558	0.176976042981537	-0.059375705226379	0.068923457604375
Smp_089640	12.6225130129674	-0.381728873646797	-0.0198034618342758	-0.297725779499668
Smp_089650	10.4592601437556	-0.0104017115199326	0.276463613419928	0.417691813044529
Smp_089670	12.7850024276022	1.66320995695757	-0.283353888440618	0.952979268714843
Smp_089700	12.7845437269799	-0.215696691244334	0.509881225282114	0.23244807100057
Smp_089860	5.9199496898963	0.762300781647378	-0.697871795914945	-0.729013773210308
Smp_089870	12.5795261781612	-0.411154146854882	-0.0165884998293368	-0.216092989135358
Smp_089880	9.82928159723395	-0.298293681111998	-0.236559824823431	-0.177077171592028
Smp_089930	11.6304229510501	0.0947530930839595	-0.18429677648803	-0.212501402454932
Smp_090010	9.18942368476318	-0.504119020920677	-1.30376992775837	-1.19838509947685
Smp_090030	9.64002251667621	-0.107667410758411	-0.729940709662245	-0.724960478707868
Smp_090070	9.25964739120153	-0.0113361389537375	0.248474673698439	0.0419672780125026
Smp_090080	14.9372358530425	-0.140559997071409	-1.36113054118313	-1.06442933937871
Smp_090100	0.995603688425951	-2.98581271364669	-3.36993571022651	-1.65085061141141
Smp_090110	4.518953405493	-0.254428204187365	-0.691654345809295	-1.41077066359568
Smp_090120	15.9122624274368	-0.150735532468341	0.178124232924356	-0.281063624440549
Smp_090140	12.037576717291	0.396308453298657	0.16716376573371	0.232971089295368
Smp_090150	11.1302272842859	-0.272311613103887	-0.146413040353143	-0.438521705740778
Smp_090230	13.2016281830297	0.122490715377041	-0.282161826738005	-0.192777865893129
Smp_090240	10.9317436407916	0.0544072515408888	-0.227140391188335	-0.00419025640971275
Smp_090440	8.97786682569188	0.369489742367807	-0.246965368397825	0.144247098532633
Smp_090450	11.179319717887	0.457651447860397	0.522767047137907	0.565383180811063
Smp_090690	10.7847053365562	-0.146487228305326	-0.31185744844202	-0.356556065969765
Smp_090800	11.815819099689	-0.350640916678495	-0.153610677930346	-0.222905194545543
Smp_090805	9.11790229895104	-0.0581467676038946	0.0836200245684995	0.0392744744244138
Smp_090860	11.7551147982769	-0.08817872478535	-0.294759829595084	-0.245535960324037
Smp_090890	9.9215089587551	0.798178463593734	0.829178782957528	0.365677813513397
Smp_090920	10.2096559691478	-0.0262068871413026	0.103226276171241	0.12841372822955
Smp_090930	11.268496495527	0.301873390693953	-0.225283720675454	0.0112879233324623
Smp_090980	7.66261834788542	0.199469128231182	1.42220582078147	1.24676575974982
Smp_091000	3.33790048664658	0.403227832067238	-0.306428544064371	-0.226536872933865
Smp_091010	12.8319687634263	-0.164382532332145	-0.0104335604755769	-0.0459069037025697
Smp_091170	10.9050463809855	-2.93058765404555e-05	0.105759092393067	0.181373750096168
Smp_091190	11.0573697793361	0.217655265165699	0.103562764909627	0.195390774944078
Smp_091210	6.2917042219595	0.0119252712822706	-1.12197288261052	-1.00429050645765
Smp_091230	11.1992762448859	-0.349938124111807	-0.462427907116548	-0.475132698128596
Smp_091240	13.4045292915878	-0.500185999807896	0.208857322380774	-0.305325905359406
Smp_091360	10.3633239595917	0.366196864188903	0.0305858953028634	0.191054183778304
Smp_091380	11.3170219138343	0.276226569987757	0.127921069633025	0.158714737930946
Smp_091390	10.9676776221697	0.133871639893491	0.136100487703242	0.194632172987437
Smp_091460	14.3255875275328	-0.038432055435748	-0.447743152135705	-0.334441519177004
Smp_091470	11.0682036146717	0.0041034964324232	-0.157518929893849	-0.015332845510756
Smp_091480	11.6600589373733	-0.0530835673004532	-0.261620570426777	-0.237270726128577
Smp_091640	12.4223693364904	-0.232622720223076	-0.365844563060347	-0.461542310040646
Smp_091650	11.9662911954732	0.19936909414831	0.0217518121802886	0.115616036915436
Smp_091730	12.5603865189318	-0.2884090583202	-0.238383053776254	-0.272066284727184
Smp_091740	11.2431686032842	0.0228793365588644	-0.194462955635909	-0.138389097540905
Smp_091750	11.5924428437372	0.173825966190377	-0.493566219798449	-0.433568361875203
Smp_091790	10.342596709286	-0.141851922995868	-0.199324200136859	-0.31514301696666
Smp_091820	12.968950050453	0.172703754443792	-0.493705655566061	0.0343759857185192
Smp_091840	11.3075178441249	0.174574418914827	0.204188264833256	0.381199424886558
Smp_091850	9.41026525294387	0.0554553779686275	0.172201036912457	0.0835325832609695
Smp_091950	2.63478453122073	-0.0454753487710066	-1.55712773802137	-1.55828845839848
Smp_091990	11.1636739601384	-0.02210696655942	0.135842099881046	0.123324953665427
Smp_092020	10.2484105869789	-0.0283384219592056	-1.03103431537872	-0.69079571572393
Smp_092150	5.78120175719173	1.71278239104362	-1.92096262656016	-0.670896746052453
Smp_092170	9.25082221002446	0.302710603001841	-0.0895945993222718	-0.0377478648742453
Smp_092180	8.17588668345936	-0.0343971839788685	-0.895811418378066	-0.964796459418613
Smp_092280	11.4838871999357	-0.0381306043340537	-0.0300827432538534	-0.0503547326489737
Smp_092320	10.213243801607	0.267982543850766	0.217863691863336	0.0218819218278196
Smp_092380	11.4382773092201	-0.126897072490112	-0.166130458643728	-0.0485278318155163
Smp_092490	11.3295491226922	-0.385123019316532	-0.0312204198873306	-0.365838649033354
Smp_092500	11.3426724344984	-0.170500151850873	-0.711807558220836	-0.641134439694693
Smp_092530	12.3747476596208	0.105500594155728	0.11385539654034	0.100346454189025
Smp_092570	12.007154027704	-0.280395748917003	-0.0649912289751959	-0.186950076988916
Smp_092580	2.95877963710745	1.10469143212791	1.25672353161556	1.11016428431092
Smp_092750	12.8102104329056	-0.218818281148958	0.133282863347576	-0.105760312166636
Smp_092770	12.704795894933	-0.00672309768382699	0.101734249437197	0.127482896919396
Smp_092780	10.9990537381689	0.0923908474224926	0.10233800048006	0.242184700397307
Smp_092810	11.889285570819	-0.0767038850930589	-0.0169795691759725	-0.0927257246791015
Smp_092850	10.1738155134998	0.263498210227334	-0.00845474614263069	0.0583195138117037
Smp_092880	11.4666427679978	0.279093360072634	0.816140977165374	0.710616258009926
Smp_092930	10.0908565982509	-0.0729165551031	-0.0976574562023173	0.068553056384306
Smp_092950	10.2789963075021	0.241176268946576	0.105515522658408	0.061276350117436
Smp_093070	2.35124662027797	1.79612599074645	-1.80221129706465	-2.28145143258564
Smp_093100	11.0601402986738	-0.0935310796682179	0.0998793770438021	0.147639300314881
Smp_093210	9.94949403985569	-0.302670397083577	-0.0246229370247845	0.0108057791015922
Smp_093220	11.8610571475128	-0.351615032837766	0.300531675593284	0.0268087631790071
Smp_093230	11.3879549007611	0.0355738881594032	-0.0931147795539626	0.0315192803343403
Smp_093280	11.2736237799735	-0.159789494253394	-0.140390237250055	-0.116808585048657
Smp_093310	10.8136017245777	0.0564703472367925	-0.159018465643468	-0.0122236213839718
Smp_093320	9.64137858958382	-0.183105806864734	-0.140623315331484	-0.173594425243569
Smp_093430	10.176874437083	0.0597945881656157	0.10163095989149	0.0432639229492709
Smp_093440	13.2175877351742	-0.318039034338174	-0.169056821882888	-0.33040478274239
Smp_093450	10.4093060515732	-0.486785962960249	-0.37940774614955	-0.337540647533117
Smp_093540	11.0870188017296	-0.0755741002807201	0.578539520295884	0.580583890471523
Smp_093580	10.1299617808633	-0.0301282341468134	-0.0316270338129249	0.0855680036267009
Smp_093620	9.29686631528986	-0.56854077445551	0.292096623593741	0.0884234462763639
Smp_093630	11.7128743009524	-0.0285623853585016	-0.291982027027553	-0.3594399960186
Smp_093690	11.3624736655725	0.134124407928575	0.314392656892125	0.386378232782826
Smp_093700	11.0115193048808	0.0337838340008838	-0.119726546944001	0.0406748199607103
Smp_093710	7.61509430231723	0.721163365583017	-0.282577730055139	-0.710477060766871
Smp_093720	9.38259639601204	0.438149640835286	0.0161937529053422	0.0203187365641027
Smp_093740	12.2079799859394	0.295614928236866	0.195112629462662	0.290048542524569
Smp_093750	11.4632196617552	-0.00219271966059824	0.0769916874418739	0.0792351663298941
Smp_093780	7.76569087146932	-0.679466389691089	-0.033712001640029	0.150878874637265
Smp_093790	6.36853759171183	-2.6262148493009	-6.03747244360887	-7.03476888044161
Smp_093800	7.58908455802046	0.257413282477168	0.685577451036519	0.41801986123506
Smp_093820	12.2316268624401	-0.155347962106852	0.461675501307931	0.179001880234849
Smp_093830	1.63787240381062	-0.384305098920859	0.0161327151686037	-0.181389607481339
Smp_093840	12.8127668020131	0.0668498916200595	0.117884815441162	0.0755038238465184
Smp_093850	10.0201766383351	0.0859689905299863	0.00011171640966142	0.0439483255733816
Smp_093920	10.9095074718723	0.468824691388884	0.433519164946616	0.488387761266678
Smp_093930	11.6769175854961	0.140098879456726	0.559503173220367	0.535923869201373
Smp_093950	11.6862039663924	0.342102786836779	0.226078551207414	0.164564222097019
Smp_093980	3.06404258195993	1.04906005903103	5.45073572903343	5.03157149368447
Smp_094020	10.8409388110628	0.0865449103531339	0.0179855811158927	0.0293115800060279
Smp_094050	10.6408747393974	-0.310499723230933	-0.202982243076256	-0.263799368925703
Smp_094060	10.9614530055381	0.214115416474	-0.362321786342358	-0.254578601049478
Smp_094140	10.196456617635	-0.526508739254626	-0.135476276080467	-0.330265743708581
Smp_094190	10.3851452027545	0.475882172572603	0.639285184296896	0.979317636246474
Smp_094250	8.36890170653183	-3.35121695537491	1.22037431866363	0.661187803057318
Smp_094320	10.8782721204147	0.166119790519131	-0.0428674125204004	-0.00152398382789179
Smp_094330	9.96805654194837	0.429521706339528	0.0842770758661495	0.34504621724565
Smp_094340	12.4324814500962	0.0769023225462376	0.121489072900568	0.241974939957928
Smp_094360	10.4680848148568	0.268371732708706	0.537947762840437	0.573416933862407
Smp_094380	9.67860419041377	0.199143201439668	0.14396254079639	0.16996284898156
Smp_094420	12.597557574812	-0.120938240719216	0.0846813842216703	-0.0370033450925678
Smp_094470	10.8259730945835	-0.111450360176712	-0.34390378820011	-0.245578661954627
Smp_094480	12.4116023069139	-0.278234475401037	0.0582418788694569	0.0580062625994155
Smp_094560	5.35588391644805	0.741977622289581	-0.610031089006178	-0.00523255996916669
Smp_094630	11.9621215022161	-0.0564673644754713	-0.129436816118236	-0.0533534501437815
Smp_094640	9.62980313655741	0.379819143897034	-0.0899595649394606	-0.0219359184036527
Smp_094760	10.5050307665802	0.259379885106748	0.198814818141755	0.18994120918856
Smp_094770	9.1456953338729	0.22904623982143	0.553268597911121	0.52998737651437
Smp_094810	10.5031852840084	0.161476180620322	0.111902447672909	0.261348215294408
Smp_094820	11.2767641333151	0.0162020775881142	-0.176628231208196	-0.0121141994314732
Smp_094870	9.17805300004657	0.132787668726929	-0.146033925540861	0.0415514983674704
Smp_094880	12.6110253112333	0.124412502875803	0.475715609279111	0.307420325896432
Smp_09489	9.74096341543798	-0.0721710804537304	0.411417535242862	0.268715310719742
Smp_094920	10.5933483054319	0.1893258918251	-0.611176475569969	-0.586240748159458
Smp_094930	4.93022027003066	3.56350604989549	0.60787927776557	2.42516211666832
Smp_094950	11.0341941780621	-0.0814171965823344	0.148745170568314	0.15445641806223
Smp_094980	4.23942213613271	0.405836630662722	0.911086107337351	1.91395484510368
Smp_095010	10.6805650767647	0.14557288651951	-0.0407944313696074	0.00794571674981491
Smp_095130	8.78698015022202	0.0555623964172092	0.294492245274014	0.178838746777868
Smp_095140	9.07011930622344	0.0320755164828551	-0.104268456605858	0.0660847851399827
Smp_095150	11.6439592995841	0.067524389189355	0.4351836054708	0.355165756650316
Smp_095190	9.30644928385959	0.0483960999978151	-0.0796655937174534	-0.183297525812942
Smp_095290	5.90492106043112	-0.0732113665014613	0.397227808750256	0.264754117525118
Smp_095350	8.61233942718571	0.0964557711259795	-6.77968506915636	-6.10674157129695
Smp_095360	16.197818899804	-0.708795217328978	-0.305719177267539	-0.958762116653619
Smp_095400	11.2075725061444	-0.744522192072418	-3.1022978260768	-1.83346889590474
Smp_095410	9.92208921852262	-0.0622397609146474	-0.176833390246875	-0.0546878901049856
Smp_095470	10.4136162868661	-0.0249124283193833	-0.336476609478864	-0.27826664536284
Smp_095480	-0.76255810887049	0.669219968435266	-0.457622670661917	-1.03122128282664
Smp_095520	13.4165091076152	-1.18407264913412	-0.167575432195237	-1.32056687065464
Smp_095580	12.2933173205443	-0.489497576107521	-0.493572013828841	-0.46273617761265
Smp_095630	12.9274459688623	-0.644208969809829	-0.13746415059852	-0.075729007943606
Smp_095650	12.4049746808653	0.0458488140166534	-0.534205724057484	-0.514531285820618
Smp_095670	12.015003308628	0.0870147547696334	0.00182386219285005	0.0499719620052696
Smp_095680	10.1726252383535	-0.0185481000969684	0.470997159217103	0.550066278391342
Smp_095810	9.16800453982058	-0.259191192330296	-0.864174380224717	-0.940321155457576
Smp_095910	12.6172504384854	-0.143468599855952	-0.156880428738393	-0.0217421718740707
Smp_095920	9.93459176564466	-0.10177283955114	-0.25637181019738	-0.102860583685833
Smp_095980	15.1694562608463	-1.31959292973982	-8.07174738981695	-9.00314457400818
Smp_096000	6.46044407030115	-0.00939210473782581	-0.00705828466017204	0.0300321825656303
Smp_096010	10.6713023533783	0.247673253239411	-0.0167171692517607	0.0991274041538643
Smp_096020	12.4332089965294	0.188637619065665	0.00393021200818807	0.200511874788422
Smp_096160	9.08054591993529	0.410130142398068	0.62794308623466	0.736902671933043
Smp_096200	12.1263451704473	-0.0271324695937632	0.0195276823627151	0.0104781782958341
Smp_096210	10.4365037041046	-0.218295928447902	-0.287330611738738	-0.123717415795516
Smp_096240	10.644513576769	0.497588598527365	0.799821473285405	0.571961391682974
Smp_096270	10.0213058593931	0.157301403051616	-0.445037352850291	-0.205063047863835
Smp_096290	12.540129275998	-0.326211360823997	-0.741107338597649	-0.694238066043781
Smp_096310	10.9194624655963	0.0652177928824594	0.445865983185362	0.446914591040942
Smp_096320	10.1107183899334	0.169552313062755	0.269754008690701	0.258857994355617
Smp_096360	9.23968258044079	0.113787287530928	-0.0392709144245012	-0.0163683073473667
Smp_096390	7.99241113937598	-0.185855186057246	1.45353396205017	0.635053864668707
Smp_096410	9.51222309888973	-0.181946778509007	-0.230380706197867	-0.388935230593819
Smp_096450	11.7394946087742	0.133610334224479	0.306877634096251	0.426164490197212
Smp_096480	8.14296768928409	-0.909260890298856	1.04705991453529	0.578749871985919
Smp_096520	8.26459530438966	-0.341261051800754	0.405910859120246	0.441427677689533
Smp_096640	10.418123192401	0.142898355279863	0.355887102502352	0.124313950453273
Smp_096720	11.9305224391857	-0.403199773692061	-0.0956774867294665	-0.241771985474421
Smp_096750	12.598849273397	-0.299148922110824	-0.318941805337038	-0.386456669055616
Smp_096760	14.1702176895064	-0.332590283138103	0.169236663327874	-0.182424560570781
Smp_096780	10.2536328731643	0.0994811930902944	-0.339964347962886	-0.153874918243223
Smp_096790	15.0146503617011	-0.335947702638871	-0.172334338297583	0.0927263192724196
Smp_096900	10.0006192552909	-0.280929965780427	-0.860696570137413	-0.87944938918448
Smp_096910	10.0753155568347	-0.294823392050053	0.0694286767215392	-0.0788743807550964
Smp_097020	11.2825072427855	0.135378008673331	-0.088742199176317	0.243915119868691
Smp_097180	9.55676546196257	0.403926374537441	-0.619062304248848	-0.44005540955044
Smp_097210	9.68179141290047	0.144789358239376	-0.0397037692962414	0.0717454808249472
Smp_097240	10.9919629088791	-0.124756295662091	0.27981982014583	0.098976103970524
Smp_097280	9.47068590012173	-0.101398292134261	0.053038189181052	0.0307166422755017
Smp_097320	11.3574364460263	0.31539799400874	0.334189104197981	0.502269034654157
Smp_097370	9.12918591336175	0.0538238627580822	-0.134890586664067	-0.176544135959038
Smp_097380	12.5234297107754	-0.353789986134614	-0.436922447908697	-0.442596014794061
Smp_097460	9.70798559035492	0.0691270405649285	0.5984561610336	0.70767211755236
Smp_097490	9.93917862650415	0.153941981172635	0.373440687528801	0.641093781272856
Smp_097500	9.36383252717296	0.121448614696105	-0.425099542691226	-0.502168516163104
Smp_097560	9.49215919236984	0.00590207947674542	-0.421077457035312	-0.283365912705681
Smp_097590	10.8965369691377	-0.297406132683359	-0.375979207300352	-0.369479897543513
Smp_097620	10.4564157609997	-0.317922014299621	0.355007018651698	0.102012562354909
Smp_097660	13.3684536852548	-0.206008528522914	-0.39289121812334	-0.360391424916609
Smp_097700	10.2990922669944	0.296641713147165	-0.0669061664472199	0.0516739293488658
Smp_097710	9.21120197680433	0.191707917771063	-0.782070540126646	-0.634785491826928
Smp_097730	10.702660771682	-0.106908772001508	-0.430508176650608	-0.274147749508395
Smp_097740	9.95370913657426	-0.255731620725765	-0.581126085114064	-0.705647258275264
Smp_097750	11.5177153202177	-0.02271148308298	0.21542953352654	0.139889190792103
Smp_097790	11.5661101774205	0.0184099445333728	0.0270398802641478	0.0751079222453462
Smp_097800	14.2389287932181	-0.194997841310967	0.159346283767858	-0.123884422042885
Smp_097810	11.1342140104243	-0.00741526283472238	-0.225409187416074	-0.288859678307479
Smp_097820	9.61097094211028	0.00692045926159396	-0.0592010818649973	-0.03543850923223
Smp_097830	12.19518090152	0.162936861762992	0.704142096219995	0.47838167206918
Smp_097940	7.73457974910511	-0.0477181834754034	0.533913464726793	0.312135706020754
Smp_098090	10.4759333351122	-0.0657284254659321	-0.421262547820878	-0.512955540843622
Smp_098300	8.25338865354412	-0.158400063660192	0.0394293191803583	-0.251906238340864
Smp_098320	9.46204162290821	-0.111330983457508	-0.196519715402312	-0.178103679208849
Smp_098330	10.9509754188404	-0.427248552155414	-0.370686158700236	-0.333070905853482
Smp_098340	7.62624627859451	-0.490583520414097	-1.22300189331974	-2.58474162727198
Smp_098450	11.1399774340323	-0.0728859150798888	-0.282359161045805	-0.201727917816703
Smp_098550	10.0204655007961	0.0149087790652569	0.343885993218121	0.0597771652384426
Smp_098560	10.5656925040636	-0.505248583438412	-0.745086085636525	-0.982604744289714
Smp_098650	8.11884644964536	0.123543512701479	0.92990687059778	1.15050823633203
Smp_098740	10.334977881732	-0.237685556492036	-0.178742787679821	-0.276016146171765
Smp_098760	11.2410264206311	0.143372956712013	0.431621450353503	0.261039422202389
Smp_098840	11.0260026796736	-0.114169801596447	-0.0727804468430217	-0.171362028452903
Smp_098850	7.64067830738317	-0.309618222007591	-0.436896662159229	-0.356935217889544
Smp_098890	11.6314313322567	-0.127967370625345	0.602564495909255	0.529144711476968
Smp_098920	10.1712009131182	0.0508557156720826	0.277465268491797	0.188653384073865
Smp_098950	10.7422760834435	0.116247918042399	-0.531429624432915	-0.361400320253204
Smp_098960	12.9446614870271	-0.383841521109104	-0.472701453494438	-0.633296110430717
Smp_098980	9.1373887534401	-0.123497920620922	-0.0697696097178482	-0.0974372944730431
Smp_099030	12.9657562740132	-0.228594459830967	-0.26783565394052	-0.283500389539993
Smp_099090	8.78380191539499	-1.40056958413116	-2.42394772351981	-2.44121073457317
Smp_099150	11.6979665333812	0.711179855584662	-0.753260833097652	-0.259464591834267
Smp_099160	13.1948147495547	0.125865155104941	0.0636597869845991	0.100153835993777
Smp_099170	9.20549544268859	-0.00383905833704598	0.126406263380859	0.123292168546214
Smp_099210	8.1099321893031	-0.00212990860738366	0.520428787867192	0.646542392001439
Smp_099240	10.5568468800117	0.0107981979982096	-0.0488645454386174	-0.0907922858648444
Smp_099300	9.21318917056138	-0.204957863971044	0.0964458680587219	-0.116669029020479
Smp_099310	11.837376376623	-0.1767133848288	0.0480822355196565	-0.0370293236844334
Smp_099320	10.7699238091431	-0.457768209355152	-0.671242642285948	-0.710858788285012
Smp_099420	10.6088077633922	-0.107660722562431	0.0460017226299332	-0.446182901811404
Smp_099440	8.965589646371	-0.684201526963996	-0.151505088108307	-0.543832350837889
Smp_099570	10.6904937965844	0.16928788813977	-0.261681649392304	-0.122906424972588
Smp_099630	12.8179752066636	0.103239185095402	0.108780813970642	0.0915339079306559
Smp_099670	4.4459105602361	-0.0358072407039625	1.3111267638169	0.864215685108599
Smp_099690	9.88145741410165	-0.0602563368524404	0.15366323975828	0.111592095248556
Smp_099770	11.2227814225094	-0.0814214852102001	-1.85949288213367	-1.64453887206306
Smp_099850	11.2627089289695	-0.0544645590186705	0.00737597905522676	-0.104285691249742
Smp_099890	13.0506232426537	-0.499978754297938	-0.340664693619776	-0.466676827514251
Smp_099930	11.6262035890832	0.329289061259742	-0.0688277321611842	0.0323205143479517
Smp_100030	9.79111198895414	-0.117606517519215	-0.367537671326683	-0.266024717284602
Smp_100040	11.4330331671944	0.19851084639655	-0.60721627003154	-0.342418585153175
Smp_100070	10.2315960547762	-0.186975155064783	-0.202881843987793	-0.0805212406936934
Smp_100080	8.95103431161029	0.107040545563107	0.497895138532163	0.51873722317802
Smp_100090	12.3708915328404	-0.17319255045309	0.260482925657032	0.141535590005512
Smp_100110	10.8846439277544	-0.324509192324114	-0.7302785368706	-0.652386785945523
Smp_100120	9.591562375913	0.0269793777598922	-0.276586672036149	-0.132542497640288
Smp_100130	10.1607651352262	-0.00170743609812201	0.0472968978791147	0.12637166783545
Smp_100140	10.3336738053269	-0.374883449000189	-0.334259627497754	-0.456209167631482
Smp_100350	7.95096950907645	-0.18252295738585	0.722655116769973	0.732198497735199
Smp_100380	8.23281556144949	-0.369033582620249	-0.331123925334373	-0.234559131126535
Smp_101230	9.5832939252163	-0.059297011107342	-0.522320148237374	-0.349469892690329
Smp_101290	13.152436526986	-0.922728906240147	-0.868181209424162	-1.12645898731127
Smp_101310	9.12621016716213	0.23205344457802	-0.0393702944046238	-0.155404979692893
Smp_101370	11.6574820082649	0.259308294580017	0.193407323404203	0.215449052373685
Smp_101820	10.4588258050978	-0.00683084597766975	-0.024024979042508	-0.10315040792536
Smp_101840	2.0964678027774	0.807138787120995	1.48612818113843	1.35834118572751
Smp_101970	11.6949773432089	-0.326057244469785	0.678366776203933	0.8139317804079
Smp_102020	3.25733361358638	3.79246212629054	-1.05334750733719	0.346056102920895
Smp_102040	13.7289792822365	-0.418034690265817	-0.128546741040511	-0.318679139070795
Smp_102160	10.6326851265468	0.223933222893686	-0.532411845362327	-0.315901183686195
Smp_102240	11.0204704316969	0.519503293202343	0.0622233428964959	0.228410702446341
Smp_102280	10.1753947492657	-0.205744924967662	0.0190356552604405	-0.0583982201114644
Smp_102340	12.5398083459541	-0.0876373491929351	0.349341160012678	0.0979849728050278
Smp_102390	4.46963043105621	-0.558567431456727	-0.445785889689837	-0.944302377589474
Smp_102400	9.47276357769041	0.163782663056039	-0.343671075951893	-0.421757750381582
