gene_id	dispersion
Smp_017610	0.142918140594779
Smp_017640	0.025884207239929
Smp_017650	0.00915937864902504
Smp_017660	0.0509130287128598
Smp_017710	0.0258828565029524
Smp_017730	0.0525574814711711
Smp_017750	0.0097819332690774
Smp_017830	0.105015304525583
Smp_017860	0.113850172728581
Smp_017870	0.0335603304817378
Smp_017880	0.0814456823652554
Smp_017890	0.0230275590601471
Smp_017990	0.160177748117499
Smp_018010	0.0650251780973863
Smp_018020	0.0883385993010225
Smp_018030	0.0188467784441951
Smp_018160	0.0697411440547689
Smp_018170	0.0858022218447539
Smp_018210	0.0200549727296612
Smp_018220	0.0626879146685578
Smp_018240	0.0398834226083361
Smp_018250	0.0673045178187286
Smp_018260	0.0402439179195608
Smp_018280	0.0209900992159786
Smp_018290	0.0700683517943879
Smp_018310	0.12314974159736
Smp_018360	0.0497123117602385
Smp_018400	0.0430463015893359
Smp_018430	0.0255008839197231
Smp_018440	0.0414757432702751
Smp_018460	0.00957988984210778
Smp_018500	0.151530498613678
Smp_018530	0.0791788367379559
Smp_018550	0.0317833270772028
Smp_018570	0.0780893492938145
Smp_018580	0.0318483592616558
Smp_018590	0.0687472750188448
Smp_018610	0.0212917117770073
Smp_018620	0.0186415348908053
Smp_018640	0.0340260807604537
Smp_018680	0.0392403329407703
Smp_018710	0.0283531742244241
Smp_018760	0.0329417405355014
Smp_018790	0.0215285275091713
Smp_018800	0.670469679256218
Smp_018870	0.101809689321391
Smp_018880	0.19399119283858
Smp_018930	0.0630302773598895
Smp_018940	0.273883769889606
Smp_018950	0.0203333966170033
Smp_018980	0.0451386621546775
Smp_018990	0.129031588503997
Smp_019010	0.0264488202479771
Smp_019030	0.0177818282568839
Smp_019040	0.0315105549766225
Smp_019050	0.113536410032454
Smp_019060	0.211447583215434
Smp_019100	0.0399384513720255
Smp_019130	0.0107641200000033
Smp_019170	0.0598550497873739
Smp_019190	0.0242312847960348
Smp_019260	0.0163282086248044
Smp_019280	0.0422020625281104
Smp_019310	0.383647346667397
Smp_019340	0.0497345573542625
Smp_019350	0.203029581561555
Smp_019380	0.00990145543607603
Smp_019430	0.0730555591601278
Smp_019440	0.157556532069506
Smp_019460	0.118777596169167
Smp_019490	0.0775897024902869
Smp_019620	0.0217845003827953
Smp_019630	0.0563897138867474
Smp_019640	0.0656317062497315
Smp_019680	0.0374302849323559
Smp_019690	0.0602947593446273
Smp_019730	0.157401278607158
Smp_019750	0.144904468532214
Smp_019760	0.0305929852738607
Smp_019790	0.0706524979102249
Smp_019820	0.101737573621835
Smp_019840	0.0580924324376662
Smp_019880	0.106013465874978
Smp_019890	0.0510378689194089
Smp_019900	0.0203050125908058
Smp_019920	0.140410299483243
Smp_019950	0.117457324233032
Smp_019980	0.0126927509997818
Smp_019990	0.0875366359240922
Smp_020040	0.0492680234623784
Smp_020050	0.0162887399068994
Smp_020060	0.017106908212748
Smp_020070	0.0802596327174108
Smp_020080	0.0824285695522458
Smp_020090	0.025976895543817
Smp_020120	0.0881358505715122
Smp_020130	0.0737233150188902
Smp_020200	0.0592926373167175
Smp_020220	0.0852183738788186
Smp_020270	0.0491830907626509
Smp_020300	0.0704368979588052
Smp_020340	0.0424678215158756
Smp_020370	0.0213629639920965
Smp_020400	0.0100770024353649
Smp_020450	0.0209746442847153
Smp_020480	0.0131076784829918
Smp_020540	0.0707209409245533
Smp_020550	0.0807086321610821
Smp_020590	0.012488756734123
Smp_020760	0.0253036669962579
Smp_020770	0.172355583080159
Smp_020800	0.0285181237295049
Smp_020920	1.47245353634586
Smp_021040	0.0920777209089915
