gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_349720	1.87846688365035	5.16969579564204	1.36937698633779	3.77521737784399	0.000159868189502546	0.000374956359101256	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_326650	4.09842273642727	3.71294318546201	0.983716940949312	3.77440199604464	0.000160391945894856	0.000376091459339662	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_149960	3161.69642007904	0.148454289647682	0.0393326375246537	3.77432836927426	0.000160439319079834	0.000376109237088936	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_063420	8509.56897990968	-0.236289626442904	0.0626117344461884	-3.77388725185345	0.000160723420205531	0.000376681816955785	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_087620	5668.76826932359	0.231958983686801	0.0615368951297029	3.76942943250379	0.000163621160612792	0.000383378088773454	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_333450	199.631880232091	-0.319344275555055	0.0847258454552409	-3.76914829045593	0.000163805550922473	0.000383715010488033	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_168350	1325.16182714766	0.18678570843277	0.0495652120528815	3.76848399707211	0.000164242012567194	0.000384642096824855	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_145380	126.173182811443	-0.529265555470724	0.140473230486494	-3.76773249705831	0.00016473709069481	0.000385705965134344	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_194820	234.031360625813	-0.371342830512436	0.0985743399700541	-3.76713484082415	0.000165131820552814	0.000386481120327077	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_245870	1126.20664900776	-0.266254520813819	0.070678770193762	-3.76710743670124	0.000165149941282381	0.000386481120327077	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_089670	12218.3514327295	0.710230688242732	0.188542780481477	3.76694714286611	0.000165255971618188	0.000386633525677007	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_041740	7719.08477511337	-0.236259924790226	0.0627543219633827	-3.76483909631092	0.000166656364165807	0.000389813401161893	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_077030	2999.30741828659	-0.226318183568045	0.0601250642088208	-3.76412377344026	0.000167134090467794	0.000390834097749032	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_039600	10.5140482043592	1.47439353762958	0.391758020409772	3.76353121267917	0.000167530805745327	0.000391664896340548	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_079800	485.264225229365	0.363662845485024	0.0966357283562428	3.76323386464682	0.000167730211793216	0.000392034115200168	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_091360	1466.29307539971	0.175142680410599	0.0465446695520891	3.76289448600754	0.000167958077035084	0.00039246965244391	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_333090	3791.39232093769	-0.153176281634011	0.0407173054248478	-3.76194544397662	0.000168596828548523	0.000393864859970499	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_346920	1590.35162627728	0.219266432389021	0.0582912709239468	3.76156547821886	0.000168853204023333	0.000394366316883753	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_009650	6964.62838912674	-0.225549178398135	0.0599674681695701	-3.76119228112732	0.000169105369402819	0.000394857695552234	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_134410	2663.00109358673	-0.230851056018135	0.0613919451408427	-3.76028248475474	0.000169721594525688	0.000396198693864362	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_089870	5511.12296223628	-0.195061157719524	0.0519318234548979	-3.7561006862956	0.000172581283588597	0.000402701685928457	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_302860	1405.48125463271	-0.327030204979543	0.0870667886988183	-3.75608437920925	0.000172592523243354	0.000402701685928457	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_247940	1137.72732565401	0.524321629860173	0.139595347264983	3.75601078497906	0.000172643256611264	0.000402720646961911	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_021920	22411.2797080523	-0.378670848510207	0.100884932451102	-3.75349261093817	0.000174387675146262	0.000406689441273741	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_248170	1598.59192342129	-0.231757431300324	0.061747255688788	-3.75332358847497	0.00017450535400578	0.00040686349434204	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_169290	1034.56061826191	-0.231791922123491	0.0617624671148072	-3.75295762866182	0.000174760402911204	0.000407357664196474	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_332490	79.7810627874135	-0.507344315065733	0.135223688722514	-3.75188933136434	0.00017550693971002	0.000408996941355795	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_156300	698.242913286647	-0.443429708021477	0.118237421006819	-3.75033305230757	0.000176599851400853	0.000411442394735238	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_319720	2.13799815319592	4.13208782429722	1.10182264677362	3.75022952777098	0.000176672779040222	0.000411510869267663	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_335800	16.3568815412807	1.33829764729762	0.356976236567196	3.74898245375419	0.000177553505887545	0.000413460393606572	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_065120	1176.50425275826	0.260315543861752	0.0694411671032369	3.74872074766177	0.000177738855138984	0.00041379006373736	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_337510	15.9276321922999	1.41360765505839	0.377124349824802	3.74838605811346	0.000177976158911455	0.000414240495944612	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_167800	3536.07083349658	-0.111937008609268	0.0298771634854951	-3.74657415733633	0.000179266025223659	0.000417139948403256	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_083780	1617.24183439601	-0.192487596809392	0.0513778658674852	-3.74650822021024	0.000179313130270274	0.000417146863724988	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_141250	67.537159649143	0.655969792614027	0.175140131225316	3.74539968666649	0.000180106803932534	0.000418890135524191	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_318030	2.89391463891404	3.93350839472132	1.05050639788505	3.74439261164	0.000180830698884325	0.000420470299103232	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_327410	26.0163694370909	-1.59146734518269	0.425282734729187	-3.74213955851302	0.000182460132416912	0.000424154739696176	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_097660	9008.75579781783	0.154382896393695	0.0412694643340838	3.74085050253955	0.000183398590058217	0.000426209147292265	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_335530	197.874088100666	0.421913300969077	0.112786860449139	3.74080189207267	0.000183434068047496	0.000426209147292265	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_049730	3553.29092617337	-0.179274563770406	0.0479308942968841	-3.74027162230646	0.000183821500815775	0.000427004380857879	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_027080	1274.06647907754	0.19633537852226	0.0524931538055888	3.7402092327963	0.000183867135217471	0.000427005445227404	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_331930	4.73486411900554	3.50213440643561	0.936735645367351	3.73865820496476	0.000185005053798056	0.000429542561655423	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_346250	352.367175944259	-0.567581355616842	0.151910693651227	-3.73628308827261	0.000186760407063066	0.000433511632504936	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_140610	7690.62868126821	0.215324175623003	0.0576403067651437	3.73565283925959	0.000187228820270246	0.000434492219296431	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_342720	201.760884784993	-0.404106385213413	0.108266198726718	-3.7325258480114	0.000189569236679695	0.000439815519169485	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_140330	2571.09745778962	-0.175409180383885	0.0469988937976207	-3.73219806277153	0.00018981615552932	0.000440208714413394	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_161880	2.56011134347502	3.94268945968013	1.05640467081043	3.73217723152953	0.000189831857802475	0.000440208714413394	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_166430	441.903980295796	0.249968233634671	0.0669884771994055	3.73151091180334	0.000190334764018045	0.000441266664090891	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_153170	4631.89502829625	-0.51945413731804	0.139223131508714	-3.73109074396539	0.000190652530040316	0.000441894976444598	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_331960	270.585316202959	-0.355224813021159	0.0952105468508693	-3.73093974113558	0.000190766852739676	0.000442051554816233	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_080210	1212.87975322795	-0.406884379390907	0.109112092719337	-3.7290493587866	0.00019220350456834	0.000445271452249989	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_002010	432.035159713945	0.278429053744607	0.074680260753901	3.7282817565693	0.000192789764039634	0.000446520178804857	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_210420	2100.53615214044	0.162896164913056	0.0437145052539301	3.72636414313327	0.000194261700901057	0.000449819107524935	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_046140	2946.63721324264	-0.196785429813016	0.0528122782643181	-3.72613029167446	0.000194441923169798	0.000450126146902015	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_039980	699.482916379631	0.213451148394472	0.0572938975897571	3.72554770008582	0.000194891592460798	0.000451056643471955	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_071000	1922.52573034346	0.23495779528441	0.0630721504194466	3.72522252249017	0.000195143003284925	0.000451527947870039	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_134230	1767.70707554976	0.184376984755298	0.0495326786316534	3.72233018380463	0.000197392662299538	0.000456564983373707	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_305130	71.0147671391674	-0.603498279889121	0.162130493341598	-3.72229965782927	0.000197416534812563	0.000456564983373707	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_144720	74.4381930169498	-0.739696550174575	0.198729721674514	-3.72212341436312	0.000197554417185652	0.000456772101575044	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_004000	305.482359631721	0.307008466203934	0.0824979251170753	3.72140833564297	0.000198114780988486	0.000457955712864555	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_323340	176.143228160995	-0.631995919103699	0.169921787102262	-3.71933422947908	0.000199748591926126	0.000461619484324142	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_337860	2208.28207470296	0.175031276709862	0.0470696006526118	3.71856302758223	0.000200359303624896	0.000462917657751777	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_200980	4.46499301100314	2.42769115858855	0.652984739037809	3.71783751357776	0.000200935436290772	0.000464135323514265	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_150680	685.734722080275	0.279795566913984	0.0752861653796611	3.71642738746224	0.000202059676350495	0.000466511894001176	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_310500	5.73209472981338	-2.01661327283744	0.542622076100121	-3.71642320071281	0.00020206302306822	0.000466511894001176	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_308370	77172.901263113	-0.212881194465719	0.0572915535072117	-3.71575182437533	0.000202600368315677	0.000467638261616551	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_341830	1017.30999350644	0.236260702863239	0.0635914792037274	3.71528868052169	0.000202971833956594	0.000468381292616633	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_345930	13.6838118618271	1.43501340129935	0.386486642734179	3.7129702365583	0.000204840984793367	0.000472579201431999	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_244900	3589.46058211613	0.167977392603708	0.0452428091049448	3.71279758986825	0.000204980819032917	0.000472786408369726	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_308260	1182.6334298136	0.436628617722268	0.117625117575141	3.71203554753806	0.000205599103065418	0.000474096785112058	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_176460	411.314854220618	-0.239400628207325	0.0645027878400077	-3.71147722794762	0.000206053207812773	0.000475028029328374	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_342420	1228.34321592596	0.266604271561162	0.0718534303697944	3.71039030689391	0.000206939949836533	0.000476955963388177	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_122680	1133.99998021514	0.260741919249342	0.0702939054919264	3.70931046474989	0.000207824465082557	0.000478877826416462	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_091460	17965.7226291796	0.296009463741256	0.0798111638792944	3.70887291142549	0.000208183881637312	0.000479589093160096	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_069760	1708.59010396666	-0.186184622880544	0.0502093230609095	-3.7081683546038	0.000208763848246083	0.000480807966282158	condition__adult_pzq_vs_juvenile_pzq	~ condition
