	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_317790	3.10352969015987	2.98593881549252	4.22077764981612	6.8198697995989	5.33592888766222	0	7.76928732563595	0	4.42465205838369	2.40516211308835	4.46135604996623	0	1.59924516771652	1.90072133848991	0.944040968875575	0	0	6.56076818602456	0	0	2.17823373914071	1.09909720826543	1.17094058943899
Smp_317800	0	0	0	0	0	0	0	0	0	0	0	4.68769156620715	137.535084423621	102.638952278455	151.990595988968	135.091966779434	33.8124224288386	118.093827348442	0	0	4.35646747828142	5.49548604132713	0
Smp_317810	0	0	0	0	0	0	0	0	0	4.8103242261767	0	0	0	0	0.944040968875575	0	0	0	0.991606501169822	1.04635450222425	1.08911686957036	0	0
Smp_317820	0	0	0	2.27328993319963	2.00097333287333	0	0	0	0	0	0	0	0	0	0.944040968875575	0	0	0	1.98321300233964	0	2.17823373914071	1.09909720826543	0
Smp_317840	0.620705938031974	4.47890822323878	2.81385176654408	6.8198697995989	9.33787555340888	9.79572912358935	16.8334558722112	26.2340573187715	13.2739561751511	20.8447383134323	12.4917969399054	0	1.59924516771652	0	0	1.06371627385381	0.735052661496491	0	0.991606501169822	0	1.08911686957036	1.09909720826543	2.34188117887798
Smp_317970	0.620705938031974	0	0	5.30434317746581	0	0	0	0	0	0	0	0	0	0	0	2.12743254770762	0	0	0	0	2.17823373914071	0	0
Smp_317980	0	0	0	0	0	1.08841434706548	0	0	0	0	0	0	0	0	0	6.91415578004978	0.735052661496491	0	0.991606501169822	0	0	0	0
Smp_317990	0.620705938031974	0	0	8.33539642173199	21.3437155506489	2.17682869413097	0	0	0	0	0.892271209993246	11.3843938036459	3.19849033543304	7.60288535395965	16.0486964708848	26.0610487094184	24.2567378293842	2.18692272867485	10.907671512868	11.5098995244667	15.247636173985	25.2792357901048	14.0512870732679
Smp_318000	6.82776531835171	8.95781644647755	4.92424059145214	92.4471239501185	82.0399066478066	3.26524304119645	0	7.71589921140338	21.0170972773225	18.439576200344	13.3840681498987	6.69670223743879	23.9886775157478	15.2057707079193	10.3844506576313	11.7008790123919	5.88042129197193	2.18692272867485	12.8908845152077	7.32448151556973	13.0694024348443	10.9909720826543	8.19658412607294
Smp_318010	505.254633558027	464.313485809087	460.768226771593	484.968519082589	589.620142086675	533.323030062087	424.721040468099	381.165421043327	443.571368852965	498.670278113651	501.456420016204	334.165441648196	452.586382463775	473.279613283988	425.762476962884	432.932523458502	425.595491006468	435.197623006296	267.733755315852	309.720932658377	326.735060871106	339.621037354017	304.444553254138
Smp_318030	1.24141187606395	10.4507858542238	9.14501824126826	24.2484259541294	14.6738044410711	3.26524304119645	10.3590497675146	6.1727193691227	15.4862822043429	13.6292519741673	8.92271209993246	0.669670223743879	0	0	0.944040968875575	1.06371627385381	1.47010532299298	6.56076818602456	0	1.04635450222425	0	0	3.51282176831697
Smp_318100	0.620705938031974	0	0	0	0	0	24.6027431978472	0	1.10616301459592	0	0	0	0	0	0	0	0	0	1.98321300233964	0	0	0	0
Smp_318110	2675.86329885584	2432.04716521866	2535.98390459785	1466.27200691376	1686.15352850126	1764.31965659315	1412.7154120448	1192.87801808296	1205.71768590955	1213.00342570089	1118.01582612154	1451.17537485299	1703.19610361809	1830.39464896579	1374.52365068284	1297.20199596472	1663.42417296656	1944.17430579194	1464.60280222783	1170.87068798893	1206.74149148395	1276.05185879616	1490.60737035584
Smp_318120	583.463581750056	552.398680866116	527.597206227015	744.123571467347	750.364999827499	872.908306346518	739.377177156355	641.962814388761	773.207947202549	679.057436595277	853.903547963536	320.772037173318	380.620349916532	442.86807186815	482.404935095419	443.037828060113	467.493492711768	463.627618479069	378.793683446872	435.283472925287	424.755579132438	411.062355891269	432.077077502988
Smp_318130	3.10352969015987	14.9296940774626	4.22077764981612	28.7950058205287	52.0253066547066	19.5914582471787	72.5133483726023	38.5794960570169	28.760238379494	29.663666061423	4.46135604996623	25.4474685022674	9.59547100629911	15.2057707079193	7.5523277510046	5.85043950619597	7.35052661496491	0	20.8237365245663	19.8807355422607	25.0496880001182	25.2792357901048	16.3931682521459
Smp_318140	3.10352969015987	4.47890822323878	0	0	3.33495555478889	11.9725578177203	12.9488122093933	12.3454387382454	8.84930411676737	10.4223691567162	12.4917969399054	133.934044748776	30.3856581866139	36.1137054313083	50.978212319281	60.6318276096673	45.5732650127824	63.4207591315707	84.2865525994349	76.3838786623701	78.4164146090656	67.044929704191	71.4273759557784
Smp_318150	32.8974147156946	26.8734493394327	20.4004253074446	93.9626505722516	51.3583155437488	161.085323365692	0	148.145264858945	47.5650096276246	130.680474811134	191.838310148548	174.114258173409	375.822614413382	144.454821725233	525.830819663695	254.760047587988	174.942533436165	69.9815273175953	101.143863119322	201.94641892928	512.974045567637	583.620617588941	498.82069110101
Smp_318160	16.1383543888313	40.310174009149	17.5865735409005	94.7204138833181	64.0311466519466	38.0945021472919	51.795248837573	60.1840138489464	32.0787274232817	45.6980801486786	29.4449499297771	28.1261493972429	25.5879226834643	39.9151481082882	31.153351972894	25.5291905724915	30.8722117828526	89.663831875669	25.7817690304154	28.2515715600547	34.8517398262514	32.9729162479628	32.7863365042917
Smp_318200	0	1.49296940774626	0	4.54657986639927	0	0	1.29488122093933	1.54317984228068	0	0	0.892271209993246	265.85907882632	68.7675422118103	95.0360669244956	128.389571767078	170.19460381661	235.951904340374	159.645359193264	468.038268552156	204.039127933728	181.882517218249	181.351039363795	244.726583192749
Smp_318210	1.24141187606395	1.49296940774626	0.70346294163602	3.03105324426618	0	0	0	4.62953952684203	2.21232602919184	0	0.892271209993246	0	15.9924516771652	22.8086560618789	1.88808193775115	3.72300695848834	0	6.56076818602456	0	1.04635450222425	0	0	0
Smp_318240	1.86211781409592	10.4507858542238	8.44155529963224	33.341585686928	16.6747777739444	52.2438886591432	37.5515554072404	35.4931363724555	24.3355863211103	38.4825938094136	32.1217635597569	12.7237342511337	12.7939613417322	19.0072133848991	13.216573564258	12.2327371493188	13.2309479069368	21.8692272867485	23.7985560280757	11.5098995244667	9.80205182613319	17.5855553322468	9.36752471551193
Smp_318260	6.20705938031974	0	2.11038882490806	86.3850174615861	10.0048666643667	799.98454509313	252.501838083169	706.77636776455	568.567789502304	836.194694650382	1032.35778996219	24.7777982785235	44.7788646960625	24.7093774003689	126.501489829327	149.983994613388	101.437267286516	133.402286449166	115.026354135699	92.0791961957338	53.3667266089474	56.0539576215367	122.948761891094
Smp_318280	1.24141187606395	1.49296940774626	1.40692588327204	0	0	0	0	0	1.10616301459592	0	0.892271209993246	1.33934044748776	1.59924516771652	9.50360669244956	6.60828678212902	6.38229764312287	5.88042129197193	0	0.991606501169822	0	1.08911686957036	1.09909720826543	1.17094058943899
Smp_318290	1.86211781409592	1.49296940774626	2.81385176654408	0	0.666991110957777	0	0	0	4.42465205838369	0	0.892271209993246	0	0	0	0	0	0	0	2.97481950350947	0	0	1.09909720826543	0
Smp_318300	0	2.98593881549252	0	6.06210648853236	0	0	0	0	2.21232602919184	1.60344140872557	0.892271209993246	0	0	0	0	0	0	0	0	0	0	0	1.17094058943899
Smp_318320	40.3458859720783	41.8031434168953	36.580072965073	100.78252037185	124.060346638147	619.30776348026	381.989960177101	483.015290633852	341.80437151014	359.972596258889	403.306586916947	99.1111931140941	67.1682970440938	66.5252468471469	105.732588514064	113.285783165431	155.831164237256	39.3646091161473	116.017960636869	79.5229421690428	76.2381808699248	97.8196515356229	79.6239600818514
Smp_318330	0	0	1.40692588327204	0	0	0	0	0	0	0	4.46135604996623	0	1.59924516771652	0	1.88808193775115	2.65929068463453	0	0	0	1.04635450222425	0	0	0
Smp_318340	1.24141187606395	0	0	0	2.00097333287333	1.08841434706548	0	0	0	0	1.78454241998649	0.669670223743879	0	1.90072133848991	16.0486964708848	6.38229764312287	16.1711585529228	0	1.98321300233964	9.41719052001823	14.1585193044146	0	14.0512870732679
Smp_318350	4.96564750425579	11.9437552619701	14.7727217743564	15.1552662213309	26.0126533273533	6.5304860823929	22.0129807559685	24.6908774764908	11.0616301459592	9.62064845235339	24.0913226698176	12.7237342511337	6.39698067086608	13.3050493694294	40.5937616616497	8.5097301908305	13.9660005684333	0	5.94963900701893	3.13906350667274	9.80205182613319	23.0810413735739	11.7094058943899
Smp_318380	1.24141187606395	13.4367246697163	2.11038882490806	13.6397395991978	16.6747777739444	2.17682869413097	24.6027431978472	0	15.4862822043429	16.8361347916184	9.8149833099257	0	0	0	0	0	0	0	0	0	0	0	0
Smp_318470	263.179317725557	207.52274767673	187.121142475181	150.794898902242	114.722471084738	109.929849053614	50.5003676166337	30.8635968456135	84.06838910929	52.1118457835809	79.4121376893989	269.877100168783	414.204498438578	285.108200773487	265.275512254036	228.69899887857	252.858115554793	236.187654696884	262.775722810003	159.045884338086	202.575737740086	218.72034444482	228.333414940603
Smp_318480	29.1731790875028	32.8453269704177	25.3246658988967	344.024543224211	323.490688814522	46.8018169238158	75.1031108144809	30.8635968456135	84.06838910929	71.3531426882877	233.77505701823	30.1351600684746	15.9924516771652	7.60288535395965	31.153351972894	45.7397997757139	40.427896382307	10.9346136433743	47.5971120561515	79.5229421690428	40.2973241741031	70.3422213289873	134.658167785484
Smp_318490	55.2428284848457	82.1133174260443	96.3744230041347	0.757763311066545	0	21.7682869413097	24.6027431978472	1.54317984228068	5.53081507297961	23.2499004265207	6.24589846995272	2.00901067123164	4.79773550314956	1.90072133848991	0	1.06371627385381	0.735052661496491	17.4953818293988	0	0	1.08911686957036	0	1.17094058943899
Smp_318500	2920.42143844044	2785.88091485452	2915.8538930813	1686.02336712306	1562.09318186311	676.993723874731	609.889055062422	836.403474516126	895.992041822696	790.496614501704	1064.47955352194	468.099486396972	1272.99915350235	1142.33352443244	568.312663263096	637.69790617536	522.622442324005	1288.09748718949	455.147384036948	649.786145881258	536.934616698185	533.062146008732	515.213859353156
Smp_318510	21.7247078311191	37.3242351936565	11.9588700078123	232.633336497429	257.458568829702	48.9786456179468	27.1925056397258	46.2953952684203	65.2636178611594	37.6808731050508	33.9063059797433	68.9760330456196	7.9962258385826	5.70216401546974	38.7056797238986	37.7619277218103	52.1887389662509	17.4953818293988	52.5551445620006	36.6224075778487	20.6932205218367	19.7837497487777	19.9059900204628
Smp_318630	14.8969425127674	4.47890822323878	0	3.03105324426618	0	0	0	0	1.10616301459592	0.801720704362783	0	0	68.7675422118103	112.142558970905	51.9222532881566	49.9946648711292	28.6670537983631	0	0	47.0859526000911	39.2082073045328	40.6665967058208	10.5384653049509
Smp_318640	1197.34175446368	1261.55914954559	1205.0320190225	1285.92433887993	1448.70469300029	0	1.29488122093933	1.54317984228068	4.42465205838369	0.801720704362783	0.892271209993246	2.67868089497552	921.165216604715	902.842635782708	1367.91536390071	1288.69226577389	1212.10183880771	1211.55519168587	0.991606501169822	2.09270900444849	1.08911686957036	0	2.34188117887798
Smp_318660	798.848542247151	752.456581504115	776.623087566166	585.751039454439	797.054377594544	0	0	16.9749782650874	0	0.801720704362783	0	0	1055.5018106929	1159.44001647885	890.230633649667	989.256134684045	754.899083356896	457.066850293044	0	1.04635450222425	0	1.09909720826543	1.17094058943899
Smp_318680	2756.5550708	3283.03972763402	2558.4947187302	3338.7051485592	3414.32749699286	118.637163830138	94.5263291285708	83.3317114831565	79.6437370509064	36.879152400688	89.2271209993246	42.8588943196083	1063.49803653149	935.154898537037	726.911546034192	947.771200003747	869.567298550349	1546.15436917312	37.6810470444532	27.2052170578304	27.2279217392589	26.3783329983702	40.9829206303647
Smp_318690	2503.30704808295	2908.30440628971	2857.46646892551	957.812825188113	977.808968664101	0	0	1.54317984228068	0	2.40516211308835	2.67681362997974	2.67868089497552	1025.11615250629	929.452734521567	871.349814272155	933.41103030672	901.174562994698	1047.53598703525	1.98321300233964	3.13906350667274	2.17823373914071	1.09909720826543	0
Smp_318710	7.44847125638369	28.3664187471789	13.3657958910844	58.347774952124	46.0223866560866	0	0	0	0	0	0	0	12.7939613417322	11.4043280309395	9.44040968875575	10.1053046016112	11.0257899224474	15.308459100724	0	0	0	0	0
Smp_318800	1628.7323813959	1610.91399095821	1723.48420700825	640.30999785123	620.96872430169	301.490774137139	286.168749827591	449.065334103677	368.352283860442	365.584641189429	279.280888727886	710.520107392256	684.47693178267	682.358960517878	778.833799322349	1527.49656925407	893.824036379733	804.787564152346	1091.75875778797	772.209622641495	691.589212177175	675.944783083237	1405.12870732679
Smp_318850	1010.50926711605	992.824656151262	1020.02126537223	1019.94941669557	926.450653120352	781.481501193017	652.62013535342	790.108079247706	933.601584318958	909.952999451758	899.409379673192	804.943608940143	796.424093522827	718.472665949187	904.391248182801	1054.67468552605	961.44888123741	616.712209486309	802.209659446386	888.354972388386	698.123913394598	833.115683865193	846.590046164391
Smp_318870	1.24141187606395	2.98593881549252	0.70346294163602	16.670792843464	2.66796444383111	0	0	0	8.84930411676737	22.4481797221579	19.6299666198514	0	1.59924516771652	0	0	0	0	0	0	0	0	1.09909720826543	0
Smp_318880	922.989729853545	1019.6981054907	772.40230991635	1682.9923138788	1576.09999519323	1583.64287498028	1364.80480687005	1425.89817426734	1529.82344918616	1378.95961150399	1477.60112374882	1935.34694661981	3970.92575144012	5810.50513176366	801.490782575363	933.942888443647	769.600136586826	2770.83109723104	1813.6482906396	1500.47235618957	1364.66343757165	1338.70039966729	1923.85538844826
Smp_318890	0	0	0	0	6.00291999861999	0	0	0	0	0	0	299.342590013514	27.1871678511808	26.6100987388588	32.0973929417695	38.8256439956641	68.3598975191737	26.2430727440982	178.489170210568	150.675048320292	37.0299735653921	57.1530548298022	69.0854947769005
Smp_318900	0	0	0	6.8198697995989	0	0	0	0	3.31848904378776	0	6.24589846995272	17.4114258173409	6.39698067086608	0	9.44040968875575	6.91415578004978	3.67526330748246	0	9.91606501169822	9.41719052001823	13.0694024348443	4.3963888330617	16.3931682521459
Smp_318910	3158.77251864472	3686.14146772551	3524.34933759646	960.843878432379	1143.22276418163	5743.56250946456	6214.13497928782	6498.33031584393	4765.35026687923	5457.31283459746	3548.56260214314	1271.70375488963	850.798429225188	828.714503581602	995.019181194856	1088.18174815245	1087.87793901481	1215.92903714322	1082.83429927745	1025.42741217976	956.244611482772	978.196515356229	927.384946835681
Smp_318920	0	0	0.70346294163602	2.27328993319963	18.00875999586	25.0335299825061	6.47440610469663	0	8.84930411676737	4.00860352181391	5.35362725995948	251.126333903955	19.1909420125982	24.7093774003689	39.6497206927741	46.8035160495677	92.6166353485579	19.6823045580737	141.799729667285	144.396921306946	38.1190904349624	56.0539576215367	80.7949006712904
Smp_318950	0	1.49296940774626	0	7.57763311066545	2.66796444383111	0	0	0	1.10616301459592	0	0	0	0	3.80144267697982	7.5523277510046	5.85043950619597	8.0855792764614	0	0	4.18541800889699	2.17823373914071	8.79277766612341	7.02564353663395
Smp_318970	8.06917719441566	4.47890822323878	2.11038882490806	6.8198697995989	2.00097333287333	2421.7219222207	1617.30664495322	1945.94978111593	1416.99482169738	1726.10467649307	2112.00595405401	79.0210864017778	25.5879226834643	24.7093774003689	95.348137856433	94.6707483729893	90.4114773640684	19.6823045580737	144.774549170794	114.052640742443	106.733453217895	96.7205543273575	101.871831281192
Smp_318980	792.641482866831	685.272958155533	733.711848126369	895.676233680656	817.731102034235	727.060783839743	356.092335758315	611.099217543148	621.663614202908	430.524018242814	438.105164106684	501.582997584166	379.021104748815	408.655087775331	513.558287068313	531.326278789979	707.120660359624	441.75839119232	427.382402004193	423.77357340082	411.686176697594	437.44068888964	543.316433499692
Smp_319010	54.6221225468137	129.888338473925	109.036755953583	221.266886831431	186.09051995722	134.96337903612	128.193240872993	257.711033660873	127.208746678531	86.5858360711805	112.426172459149	84.3784481917288	51.1758453669286	70.3266895241267	29.2652700351428	50.5265230080561	48.5134756587684	63.4207591315707	47.5971120561515	56.5031431201094	31.5843892175403	26.3783329983702	87.8205442079243
Smp_319020	41.5872978481423	31.3523575626714	20.4004253074446	67.4409346849225	41.3534488793822	16.3262152059823	7.76928732563595	0	12.1677931605551	20.0430176090696	8.03044088993921	54.9129583469981	46.3781098637791	81.7310175550662	13.216573564258	24.4654742986377	12.4958952454403	50.2992227595216	80.3201265947556	124.516185764685	80.5946483482063	95.6214571190921	118.264999533338
Smp_319030	0	1.49296940774626	1.40692588327204	0	0	0	0	0	0	0	0	119.870970050154	43.179619528346	38.0144267697982	157.654841802221	165.939738721195	255.063273539282	45.9253773021719	103.127076121662	57.5494976223336	54.4558434785177	53.8557632050059	77.2820789029734
Smp_319040	0	0	0	0	0	0	0	0	0	0	0	0	4.79773550314956	7.60288535395965	0	0.531858136926906	0	0	1.98321300233964	3.13906350667274	6.53470121742213	2.19819441653085	7.02564353663395
Smp_319050	1968.87923543742	2030.43839453491	1953.51658892323	2060.35844278994	1919.60041733648	1766.49648528728	1508.53662239431	1646.57289171348	1671.41231505444	1645.93260605679	1289.33189844024	950.931717716309	1975.0677821299	1710.64920464092	708.974767625557	842.995147029146	774.745505217302	2626.4941971385	741.721662875027	637.229891854567	705.74773148159	716.611379789058	843.077224396073
Smp_319060	6279.68197506948	5447.8453688661	5845.07358205369	3882.02144259391	3588.41217695284	3824.68801558811	3172.45899130135	3266.91172610819	3092.8317888102	2733.86760187709	2678.59817239972	1903.87244610385	1580.05422570392	1514.87490677646	2138.25279450318	2028.50693423922	2369.80978066469	2191.2965741322	1300.98772953481	1345.61188986038	1535.6547860942	1540.93428598813	1763.43652769512
Smp_319070	3.72423562819184	7.4648470387313	2.81385176654408	34.8571123090611	60.0291999861999	0	11.6539309884539	3.08635968456135	3.31848904378776	8.81892774799061	4.46135604996623	299.342590013514	95.9547100629911	93.1353455860057	140.662104362461	110.626492480796	90.4114773640684	41.5515318448222	429.365615006533	359.945948765141	242.873061914189	261.585135567171	367.675345083843
Smp_319080	3233.87793714658	2772.4441901848	2995.34520548617	1661.01717785787	1902.92563956254	882.704035470107	704.415384190993	807.083057512794	723.430611545733	634.962797855324	760.215070914246	744.00361857945	1017.11992666771	1252.57536206485	952.537337595455	1057.33397621069	1669.30459425853	1172.19058256972	1010.44702469205	808.832030219343	613.17279756811	638.575478002213	791.555838460758
Smp_319090	0	0	0	0	0	2.17682869413097	9.06416854657528	12.3454387382454	0	0	6.24589846995272	6.69670223743879	11.1947161740156	9.50360669244956	7.5523277510046	11.169020875465	13.9660005684333	0	7.93285200935858	4.18541800889699	3.26735060871107	3.29729162479628	3.51282176831697
Smp_319100	2767.10707174654	2342.46900075388	2547.23931166403	1797.41457384984	1510.73486631937	3021.43822745378	2688.17341467004	2638.83753029996	2623.81867062153	2398.74834745345	3263.92808615529	2388.71368809442	1864.71986555746	1723.95425401035	3448.58165930247	3123.07098003479	3105.59749482267	1502.41591459962	2569.25244453101	3134.87808866385	3625.67005879971	3573.1650240709	3163.88147266415
Smp_319110	2556.6877587537	2167.79158004757	2242.63985793563	1254.8560431262	1037.17117753934	1315.89294560217	1041.08450163522	1262.32111098559	996.652876150925	868.263522824894	963.652906792706	889.991727355615	1103.4791657244	1227.86598466448	1347.14646258545	1283.90554254155	1482.60121823842	953.498309702236	933.101717600803	942.765406504047	968.224897048046	967.205543273575	1033.94054047463
Smp_319120	2744.76165797739	2623.14724941018	2653.46221585107	2202.81794527045	2087.01518618688	1456.29839637362	1821.89787786163	1674.35012887453	1675.83696711282	1887.25053806999	1704.2380110871	936.868643017687	2039.03758883856	1841.79897699673	806.210987419741	971.172958028531	795.326979739203	2423.11038337174	990.614894668652	1062.04981975761	923.571105395661	906.755196818977	934.410590372315
Smp_319130	710.087593108578	753.949550911861	709.794108110744	958.570588499179	828.402959809559	601.893133927212	854.621605819955	675.912770918936	655.954667655382	758.427786327192	784.306393584063	896.688429593054	502.162982662987	452.371678560599	683.485661465916	677.587266444878	744.608346095945	719.497577734027	852.781591006047	1087.16232781099	649.113654263932	664.953811000583	576.102770003984
Smp_319140	2163.16019404143	1875.1695761293	2042.15291956937	1998.97961459355	1813.5488306942	1362.69476252599	1542.20353413874	1615.70929486787	1585.13159991596	1440.69210573992	1581.10458410803	955.619409282516	1325.77424403699	1197.45444324864	1163.05847365471	1219.5507079734	1132.71615136609	1548.3412919018	747.671301882046	916.606543948441	1033.57190922227	995.782070688476	926.214006246242
Smp_319170	0	0	0	8.33539642173199	0	0	0	1.54317984228068	0	0	0.892271209993246	0	0	0	4.72020484437787	1.59557441078072	0.735052661496491	0	0	2.09270900444849	4.35646747828142	3.29729162479628	2.34188117887798
Smp_319200	0	0	0	0	0	0	0	0	0	0	0	2.00901067123164	0	0	0	2.65929068463453	0.735052661496491	0	1.98321300233964	1.04635450222425	2.17823373914071	3.29729162479628	1.17094058943899
Smp_319210	5619.25085700346	5804.66505731746	6099.72716692593	2490.01024016467	2747.33638603508	2216.01161062532	2131.37448966613	2124.95864282049	1874.94630974009	2189.49924361476	1669.43943389736	1194.02200893534	1628.03158073542	1406.53379048254	1096.97560583342	1171.15161751305	1195.19562759329	1732.04280111048	941.034569610161	1084.02326430432	930.105806613083	945.223599108266	1058.53029285285
Smp_319220	1829.22039938023	1449.67329492162	1499.78299156799	773.676340598942	745.029070939837	896.853421981958	664.274066341874	716.035446818234	498.879519582761	506.687485157279	664.742051444968	714.538128734719	799.62258385826	762.189256734455	749.568529287206	729.177505726788	860.746666612391	638.581436773057	679.250453301328	548.289759165506	622.974849394243	600.107075712923	757.598561367027
Smp_319230	939.128084242377	915.190246948457	982.73772946552	1338.96777065458	1146.55771973642	1100.3869048832	1041.08450163522	952.141962687177	1023.20078850123	1176.92599400456	1747.95930037677	2191.83064231372	3116.9288318795	3259.7370955102	2911.42234801227	2697.58447049327	1890.55544536897	2280.96040600787	2146.82807503266	2414.98619113356	3193.29066158028	3229.14759788382	3151.00112618032
Smp_319240	82.5538897582526	58.2258069021041	71.049757105238	109.117916793582	120.0583999724	64.2164464768635	77.6928732563595	60.1840138489464	75.2190849925227	81.7755118450038	63.3512559095205	40.1802134246328	39.981129192913	26.6100987388588	52.8662942570322	43.6123672280063	56.5990549352298	41.5515318448222	37.6810470444532	43.9468890934184	52.277609739377	43.963888330617	39.8119800409257
Smp_319250	0	0	0	0	0	0	0	0	0	0	0	8.03604268492655	4.79773550314956	3.80144267697982	25.4891061596405	24.4654742986377	3.67526330748246	0	3.96642600467929	3.13906350667274	5.44558434785178	2.19819441653085	1.17094058943899
Smp_319260	0	0	0	0	0	0	0	0	0	0	0	1.33934044748776	0	0	0	4.25486509541525	5.14536863047544	0	1.98321300233964	4.18541800889699	3.26735060871107	0	1.17094058943899
Smp_319270	0	0	0.70346294163602	0	2.00097333287333	4.35365738826193	0	3.08635968456135	1.10616301459592	5.61204493053948	0	366.979282611646	39.981129192913	81.7310175550662	162.375046646599	174.981327048952	241.097272970849	72.1684500462701	394.659387465589	282.515715600547	242.873061914189	209.927566778696	299.760790896382
Smp_319290	1.24141187606395	2.98593881549252	2.81385176654408	6.8198697995989	12.6728311081978	17.4146295530477	11.6539309884539	7.71589921140338	44.2465205838369	46.4998008530414	51.7517301796083	0.669670223743879	0	7.60288535395965	23.6010242218894	21.2743254770762	26.4618958138737	0	0	0	1.08911686957036	2.19819441653085	1.17094058943899
Smp_319310	125.382599482459	226.931349977431	180.789976000457	14.3975029102644	4.00194666574666	17.4146295530477	20.7180995350292	15.4317984228068	6.63697808757553	24.0516211308835	36.5831196097231	4.01802134246328	28.7864130188973	5.70216401546974	0	2.12743254770762	1.47010532299298	24.0561500154234	1.98321300233964	4.18541800889699	3.26735060871107	1.09909720826543	1.17094058943899
Smp_319320	705.742651542354	649.441692369623	659.848239254587	491.030625571121	629.639608744142	629.103492603849	388.464366281798	433.63353568087	398.218685254532	416.894766268647	765.568698174205	281.261493972429	430.196950115744	564.514237531504	647.612104648644	628.656317847603	708.590765682617	260.243804712308	508.694135100119	449.932435956426	504.261110611074	472.611799554133	579.6155917723
Smp_319330	137.176012305066	88.0851950570293	145.616828918656	100.78252037185	70.0340666505666	46.8018169238158	34.9617929653618	0	82.9622260946941	75.3617462101016	73.1662392194462	50.2252667807909	143.932065094487	70.3266895241267	80.2434823544238	103.18047856382	94.0867406715509	111.533059162418	57.5131770678497	107.774513729097	60.9905446959399	68.1440269124564	70.2564353663395
Smp_319340	4555.98158515469	4556.54263244158	4779.32722547512	1246.52064670447	1295.96372859096	577.948018291772	941.37864762289	506.162988268062	723.430611545733	794.505218023518	630.835745465225	1112.32224163858	1228.22028880629	1414.13667583649	2084.44245927727	1927.45388822311	1825.13575849579	1364.63978269311	1033.25397421895	1088.20868231322	3156.26068801489	3029.11190597951	2845.38563233675
Smp_319370	914.299846721098	761.414397950592	834.30704878032	822.173192507201	755.700928715161	1448.67949594416	1054.03331384461	1158.92806155279	1002.1836912239	918.771927199749	873.533514583388	929.502270556504	901.974274592117	798.302962165763	1325.43352030131	1120.62509450499	1457.60942774754	855.086786911867	869.638901525934	876.845072863919	816.837652177766	814.431031324681	974.222570413241
Smp_319390	1269.34364327539	958.486359773098	963.040767099711	532.707607679781	447.551035452668	1007.87168538264	795.057069656746	927.451085210686	782.057251319316	488.247908956935	1061.80273989196	482.832231319337	434.994685618893	399.151481082882	561.704376480967	511.647527723684	448.38212351286	349.907636587976	437.298467015892	444.700663445305	569.608122785296	628.683603127824	514.042918763717
Smp_319400	0	2.98593881549252	1.40692588327204	0	0	0	0	0	1.10616301459592	0	1.78454241998649	2.00901067123164	0	0	0	0	0	0	0.991606501169822	3.13906350667274	1.08911686957036	1.09909720826543	0
Smp_319410	0	1.49296940774626	0	0	0	0	0	0	0	0	0	1.33934044748776	0	0	0	1.06371627385381	0.735052661496491	0	3.96642600467929	4.18541800889699	0	0	0
Smp_319460	0.620705938031974	4.47890822323878	2.81385176654408	25.006189265196	30.6815911040577	8.70731477652387	10.3590497675146	18.5181581073681	33.1848904378776	11.224089861079	31.2294923497636	1.33934044748776	1.59924516771652	1.90072133848991	5.66424581325345	1.59557441078072	1.47010532299298	0	0	0	2.17823373914071	1.09909720826543	0
Smp_319480	2.4828237521279	1.49296940774626	0.70346294163602	2.27328993319963	0	0	0	0	0	7.21548633926504	6.24589846995272	53.5736178995103	0	7.60288535395965	24.5450651907649	15.9557441078072	18.3763165374123	0	15.8657040187172	21.9734445467092	26.1388048696885	25.2792357901048	30.4444553254138
Smp_319490	1.24141187606395	1.49296940774626	0.70346294163602	3.03105324426618	2.66796444383111	0	11.6539309884539	0	0	3.20688281745113	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_319500	1256.92952451475	1061.50124890759	1031.27667243841	1222.27222075034	1434.03088855922	1316.98135994923	1095.46951291467	1387.31867821033	1086.25208033319	1075.10746455049	1092.13996103173	942.226004807638	876.386351908653	954.162111921936	1042.22122963863	837.14470752295	1217.24720743819	1005.98445519043	772.461464411291	686.408553459106	736.24300382956	748.485198828755	875.863560900365
