group	gene_id	gene_name	gene_display_label	dataset	batch	condition	stage_class	stage_day	stage	tissue	sex	n	mean_TPM	median_TPM	mean_log2TPM	fraction_expressed
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	19.8686246	21.323477	4.334603171648332	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	13.4882808	13.874871	3.8512373416289596	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	13.5769858	15.543087	3.8190819817153203	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	22.72783	23.771753	4.535441757818352	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	66.9737756	68.355534	6.085003307236043	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	50.9008162	53.333234	5.684355828035027	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	17.0678904	24.932117	3.317712801705345	0.8
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	48.687173800000004	50.698288	5.610040329428212	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	36.5032462	37.470911	5.223790654947676	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	46.5742554	42.88449	5.518775063783545	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	6.3579802	6.581834	2.8616619098575544	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	44.9764504	46.725436	5.499054812303906	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	51.4885066	54.510138	5.699647132255973	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	39.803037	37.555928	5.34059866132518	1
Erasers	Smp_019170	Smp_019170	Smp_019170	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	17.681767	17.311736	4.209335215194466	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	30.553372	28.760483	4.930993475808551	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	20.8177228	20.658328	4.445535107007468	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	26.9573814	30.310534	4.785280443208069	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	25.953801	25.538109	4.737654109798811	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	42.9788436	43.445145	5.456437426536403	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	27.8331572	30.676828	4.834703199837918	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	16.7449842	25.420373	3.441442837553	0.8
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	42.973684	44.280622	5.445584670165916	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	26.656806200000002	26.408022	4.778303261707091	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	40.035075	39.806545	5.316966074733029	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	22.3505526	20.881464	4.476768278704038	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	26.7095722	28.785533	4.767915356672468	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	29.9289094	31.214219	4.941302097197799	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	24.2368134	22.881734	4.650603426424397	1
Erasers	Smp_034000	Smp_034000	Smp_034000	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	19.117479	19.45661	4.327245747951341	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	29.2320298	30.624515	4.878947412166929	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	22.0303624	21.825572	4.519460190469587	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	26.7646586	25.75711	4.784405971722713	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	31.4364754	31.322048	5.004803342665404	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	28.641621	28.751599	4.889144722498843	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	24.3698292	24.978988	4.653364861270854	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	19.0653382	28.806347	3.488535367003764	0.8
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	42.765952999999996	45.120853	5.428500062991178	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	29.8718292	32.168576	4.931232864504753	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	41.0810244	44.989659	5.369711724628844	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	17.0644156	17.611364	4.156512779241617	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	23.3304404	23.321962	4.585693073216847	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	23.4449578	25.161144	4.594478444444807	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	22.9103988	23.90221	4.541100920323295	1
Erasers	Smp_132170	Smp_132170	Smp_132170	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	22.878455	22.205568	4.575581580737882	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	6.200073	6.126871	2.806315902759934	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	3.883311	4.25849	2.280206932069692	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	3.7068735999999998	4.017361	2.215692222812395	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	16.9420768	17.665235	4.152808457930346	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	23.7089146	23.666026	4.6263393675136095	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	16.5920818	17.289608	4.131804156881433	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	12.1077436	19.40836	2.99105751628817	0.8
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	21.3517504	22.794021	4.462180053410811	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	14.545043999999999	14.695824	3.948419600367232	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	19.44917	19.833168	4.3280835524548475	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	17.57808	18.147627	4.137624847760085	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	20.100187599999998	21.268067	4.377948101219474	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	21.596912200000002	21.981534	4.487396804228539	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	21.752833	21.691362	4.501300803216163	1
Erasers	Smp_150560	Smp_150560	Smp_150560	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	17.80306	18.541125	4.226008344907992	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	19.4156758	19.764217	4.312455286283352	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	13.1473716	13.370303	3.814798415052584	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	14.214425	14.389228	3.8989863442174637	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	18.7427676	19.6048	4.295224643532531	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	32.083917	32.193821	5.044749853092241	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	23.581130599999998	23.502048	4.607696780220659	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	11.014231	17.292851	2.8452654300548432	0.8
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	28.427138	29.668932	4.861693853098287	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	20.0462892	20.724277	4.377957170872297	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	27.6634302	27.563441	4.791162988251677	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	8.758265	9.938341	3.168598378110385	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	19.5684996	19.969828	4.346912192251223	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	20.6958798	21.776646	4.433292451682751	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	19.6353146	19.087915	4.3647648654842905	1
Erasers	Smp_156290	Smp_156290	Smp_156290	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	15.8399676	14.097347	4.040580467979577	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	24.1999948	24.914457	4.610827912362482	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	16.9682748	17.118976	4.160415361230003	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	22.8061396	23.076819	4.5195882581828535	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	18.358208400000002	18.342065	4.22506352427071	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	23.9517414	24.233008	4.639500585278906	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	19.790615199999998	21.547673	4.362722694059507	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	8.2802088	11.028764	2.710699854757379	0.8
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	24.7954938	24.953757	4.64274186502759	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	12.844802	13.124301	3.783510541302788	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	19.798274199999998	19.219979	4.3320494463807355	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	14.015453	13.18266	3.8619875280893874	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	20.5375368	19.739315	4.3936364698178165	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	20.9784042	22.067198	4.443091554030534	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	14.6145138	15.179217	3.9489258406886885	1
Erasers	Smp_160810	Smp_160810	Smp_160810	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	14.8836884	14.381391	3.986940813526328	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	3.4290304000000003	3.269545	2.0423299044200633	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	1.649601	1.679291	1.405356878393893	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	2.0544548	2.313145	1.573879288166679	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	12.3032716	9.926767	3.6035650619055932	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	23.3111444	23.067136	4.601423591587818	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	17.8312912	17.692835	4.227555632750782	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	9.8094964	13.589121	2.746106176584393	0.8
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	14.312509	14.933012	3.884894375436616	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	8.590090199999999	8.553548	3.248979996908801	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	11.3578802	11.664933	3.5856487687349716	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	6.9877386	6.014909	2.8578924874355733	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	10.7010252	11.115234	3.5282056504400434	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	12.5982284	12.831612	3.7549790509610728	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	11.2342518	10.807131	3.6090332522493473	1
Erasers	Smp_161400	Smp_161400	Smp_161400	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	10.246034	10.34233	3.473340966492348	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	2.7901672	2.878276	1.8909191569381927	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	1.6379138	1.638003	1.3851217210079665	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	1.6212848	1.712426	1.3788571748252902	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	16.952122199999998	15.981703	4.126476679360862	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	16.7220816	17.153963	4.146146766498556	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	11.9337102	12.329184	3.680332924829595	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	11.2265014	16.692308	2.9759941977101274	0.8
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	10.5970876	11.145941	3.5264420268036023	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	8.4002626	8.305209	3.228633926429982	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	10.3601238	10.305528	3.4802577435541853	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	4.045665	4.428477	2.3206482072302084	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	16.260433	17.348568	4.088407307131857	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	18.580341	19.175547	4.282066967921067	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	18.924656	18.16906	4.309666450319537	1
Erasers	Smp_162940	Smp_162940	Smp_162940	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	13.7140712	12.834349	3.8438346402396637	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	75.1665716	74.962049	6.2487710526841775	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	72.7673918	73.77229	6.203687187937597	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	74.74271900000001	74.898988	6.240320881168269	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	204.0693686	206.546516	7.672536314843192	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	227.410388	225.16865	7.834594817554039	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	198.2534384	200.381677	7.6381484545723906	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	309.0540174	309.495301	8.272421237506244	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	233.7628708	230.598438	7.869706544196016	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	279.484452	275.241698	8.129761072733261	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	258.900883	267.708085	8.015780983863724	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	254.1239946	255.437987	7.983960379438525	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	177.1908918	175.12542	7.473724639776756	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	199.6351644	198.18624	7.64703482384357	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	201.7996702	195.790584	7.661379153669803	1
Grupo HP1	Smp_001500	Smp_001500	Smp_001500	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	316.1369208	320.525297	8.307547433217378	1
Grupo HP1	Smp_179650	Smp_179650	Smp_179650	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	760.1410232	750.26452	9.568385060618999	1
Grupo HP1	Smp_179650	Smp_179650	Smp_179650	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	871.460258	858.05075	9.76508921422681	1
Grupo HP1	Smp_179650	Smp_179650	Smp_179650	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	844.1902596	802.159484	9.717067218805383	1
Grupo HP1	Smp_179650	Smp_179650	Smp_179650	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	429.98334239999997	421.301384	8.73629025261558	1
Grupo HP1	Smp_179650	Smp_179650	Smp_179650	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	775.3951308000001	770.071563	9.599174152288747	1
Grupo HP1	Smp_179650	Smp_179650	Smp_179650	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	544.607254	534.548071	9.085418909374589	1
