analysis_id	variable	contrast	level_a	level_b	gene_id	group	gene_name	gene_display_label	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	biotype	source_file	result_dir	deg_project	deg_mode	contrast_label	padj_num	log2FoldChange_num	neg_log10_padj	significant
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_041760	Readers	Smp_041760	Smp_041760		10038.6207043123	0.0800799420015834	0.277996614727016	0.288060853115853	0.773300157752133	0.947360458658284	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	0.947360458658284	0.0800799420015834	0.023484746001230548	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_149240	Readers	Smp_149240	Smp_149240		1851.74953481769	0.0717104463558865	0.299539781370725	0.239402078841521	0.810793818187908	0.9633837184054	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	0.9633837184054	0.0717104463558865	0.016200697721026867	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_171150	Writers	Smp_171150	Smp_171150		2852.5025064119	-0.0253325097310361	0.130799221720342	-0.193674774190926	0.846430545110084	0.976360008168934	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	0.976360008168934	-0.0253325097310361	0.01039001764818249	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_170390	Readers	Smp_170390	Smp_170390		2105.04043966555	-0.0283661442661098	0.154049242924598	-0.184136862522551	0.853906088768409	0.978184290869888	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	0.978184290869888	-0.0283661442661098	0.009579316001860624	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_165000	Writers	Smp_165000	Smp_165000		4224.12638846006	0.0387331934445747	0.218065723850699	0.177621648925871	0.859020121510998	0.97903477261363	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	0.97903477261363	0.0387331934445747	0.009201882981300443	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_121610	Writers	Smp_121610	Smp_121610		1473.81819604994	0.0119099048585035	0.147289722137581	0.0808603932824218	0.93555297836172	1	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	1	0.0119099048585035	-0	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_138030	Writers	Smp_138030	Smp_138030		6320.32292692495	0.00278163887828923	0.306107582744035	0.0090871283009517	0.992749620411211	1	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	1	0.00278163887828923	-0	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_144550	Readers	Smp_144550	Smp_144550		2174.17282964795	-0.0232775246495853	0.260126734146388	-0.0894853223217175	0.928696217874698	1	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	1	-0.0232775246495853	-0	FALSE
smansoni_prjeb32839_primary	condition	condition__cercaria_female_vs_cercaria_male	cercaria_female	cercaria_male	Smp_175680	Readers	Smp_175680	Smp_175680		3526.19745209693	-0.00442750342394023	0.193485949023355	-0.0228828162783324	0.981743747430877	1	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__cercaria_female_vs_cercaria_male	1	-0.00442750342394023	-0	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_140390	Writers	Smp_140390	Smp_140390		6169.75930938339	0.564056173742929	0.106802133920361	5.28131932423303	1.28256924251583e-07	6.30714703882409e-06	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	6.30714703882409e-6	0.564056173742929	5.200167044160389	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_041760	Readers	Smp_041760	Smp_041760		10038.6207043123	1.20085643358898	0.277977002325377	4.31998483163496	1.56039925937166e-05	0.000324895045791725	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	3.24895045791725e-4	1.20085643358898	3.488256911005649	TRUE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_149240	Readers	Smp_149240	Smp_149240		1851.74953481769	1.15972712493277	0.299671661967638	3.86999263566674	0.000108838640929466	0.00157189508730621	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.00157189508730621	1.15972712493277	2.8035764433630628	TRUE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_160810	Erasers	Smp_160810	Smp_160810		2978.31204166108	0.672721474626823	0.17846068223482	3.76957807289816	0.000163523752003688	0.00214509844116366	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.00214509844116366	0.672721474626823	2.6685527727225327	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_171150	Writers	Smp_171150	Smp_171150		2852.5025064119	0.407532484825915	0.129574910345233	3.14514965698303	0.00166001887267024	0.0128013748526013	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0128013748526013	0.407532484825915	1.892743385130757	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_170390	Readers	Smp_170390	Smp_170390		2105.04043966555	0.452938319574489	0.15351219213422	2.9505038868735	0.00317256052642224	0.0206977848743787	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0206977848743787	0.452938319574489	1.6840761312730759	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_025550	Writers	Smp_025550	Smp_025550		3109.91939540225	0.362853811311293	0.133539038662419	2.71721149819396	0.00658345232432781	0.0359718952796605	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0359718952796605	0.362853811311293	1.4440366795622526	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_130470	Readers	Smp_130470	Smp_130470		4406.54504313159	0.793397585320541	0.311854215037666	2.54412974737158	0.0109550383704169	0.0529151063637215	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0529151063637215	0.793397585320541	1.2764203265688718	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_210650	Writers	Smp_210650	Smp_210650		2584.66291222506	-0.582301676942864	0.251490944565516	-2.31539818639938	0.0205911506891238	0.0841356996424909	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0841356996424909	-0.582301676942864	1.0750196894816644	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_125340	Readers	Smp_125340	Smp_125340		2437.82035409337	0.671255889013666	0.29599859542867	2.26776714275128	0.0233434030466408	0.0922611236730317	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0922611236730317	0.671255889013666	1.0349812603062765	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_034000	Erasers	Smp_034000	Smp_034000		5261.5773278667	0.433101668605769	0.1944756953523	2.22702208531092	0.0259457977959658	0.0993384817876962	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.0993384817876962	0.433101668605769	1.0028824817100765	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_074050	Readers	Smp_074050	Smp_074050		2224.11599618866	0.527019751488403	0.256701318489305	2.05304653123689	0.0400680648767342	0.134421008873404	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.134421008873404	0.527019751488403	0.8715328494016279	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_079650	Readers	Smp_079650	Smp_079650		7141.36997642743	0.542157553162158	0.265144536027202	2.04476230694996	0.0408782975275309	0.136530723414477	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.136530723414477	0.542157553162158	0.864769608638054	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_041750	Readers	Smp_041750	Smp_041750		3557.60311615714	0.552339604197634	0.270960906684199	2.0384475788656	0.0415051921842499	0.137852695019709	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.137852695019709	0.552339604197634	0.8605847390195989	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_160700	Writers	Smp_160700	Smp_160700		2877.4654408921	0.481962020238666	0.242485366649396	1.98759218710103	0.046856811096123	0.150588096350299	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.150588096350299	0.481962020238666	0.8222093567787474	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_121610	Writers	Smp_121610	Smp_121610		1473.81819604994	-0.281803174240761	0.145298121423636	-1.9394825719675	0.0524426046537	0.162098335167754	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.162098335167754	-0.281803174240761	0.7902214455535248	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_070170	Writers	Smp_070170	Smp_070170		2067.50396203447	0.448036224438657	0.238180740247777	1.88107663101798	0.0599614953932748	0.177759222635137	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.177759222635137	0.448036224438657	0.7501678576269285	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_138030	Writers	Smp_138030	Smp_138030		6320.32292692495	0.560214711479278	0.30596523221697	1.83097506674226	0.0671042646776439	0.190897973408415	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.190897973408415	0.560214711479278	0.7191986820946215	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_070340	Writers	Smp_070340	Smp_070340		4500.55093089513	0.377080473566039	0.206744148723919	1.82389913278553	0.0681673228197411	0.192854993094532	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.192854993094532	0.377080473566039	0.7147691125908805	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_001500	Grupo HP1	Smp_001500	Smp_001500		7803.69738487252	-0.489930777657497	0.26917686989555	-1.82010726942329	0.0687426707962058	0.194089952801982	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.194089952801982	-0.489930777657497	0.7119969455781191	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_210660	Writers	Smp_210660	Smp_210660		3236.48500527467	0.371064240023665	0.214233128103194	1.73205817097031	0.0832632057500182	0.218859449763545	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.218859449763545	0.371064240023665	0.6598346969761028	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_149380	Writers	Smp_149380	Smp_149380		973.408907422443	-0.284785247330772	0.166623560972823	-1.70915352947728	0.0874225142302519	0.225670462742613	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.225670462742613	-0.284785247330772	0.6465252805649302	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_078280	Readers	Smp_078280	Smp_078280		1064.43362120423	-0.318317536364489	0.196586576787088	-1.61922315127976	0.105399258486405	0.254801665896235	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.254801665896235	-0.318317536364489	0.5937977369050655	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_161400	Erasers	Smp_161400	Smp_161400		2441.58736390014	0.460241046304477	0.286842370867411	1.60450858397492	0.108601993873848	0.259706410765464	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.259706410765464	0.460241046304477	0.5855173298250581	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_144180	Writers	Smp_144180	Smp_144180		2917.87617118486	0.436182873020562	0.296981478255834	1.46872079559391	0.141908534597132	0.309428903646955	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.309428903646955	0.436182873020562	0.5094391214443766	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_159100	Readers	Smp_159100	Smp_159100		5410.19369593177	-0.351047163139019	0.24108756649994	-1.45609816480978	0.145365484811531	0.314166659533048	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.314166659533048	-0.351047163139019	0.5028399057031304	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_150560	Erasers	Smp_150560	Smp_150560		1710.56171763612	0.292042652966348	0.203023386825096	1.43846803825582	0.150301299831121	0.32163755087412	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.32163755087412	0.292042652966348	0.4926332535013095	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_150850	Readers; Writers	Smp_150850	Smp_150850		2849.62204563661	0.396068787468121	0.27540461075668	1.4381341923794	0.150395982695911	0.321699472494466	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.321699472494466	0.396068787468121	0.4925496512302354	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_062530	Writers	Smp_062530	Smp_062530		3786.4864984404	0.340892235273959	0.241810390559893	1.40975015376572	0.158613469750735	0.332659968919993	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.332659968919993	0.340892235273959	0.47799945739132155	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_132170	Erasers	Smp_132170	Smp_132170		2212.38725938966	0.258074602677426	0.203120556400973	1.27054891563004	0.20388917033505	0.389342737881645	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.389342737881645	0.258074602677426	0.40966792146184094	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_043580	Writers	Smp_043580	Smp_043580		1578.01657255372	0.157814390955837	0.147255545481172	1.07170422981465	0.283852900374547	0.481335034320797	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.481335034320797	0.157814390955837	0.3175525267322389	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_029240	Writers	PRMT1	PRMT1 | Smp_029240		11423.8059699232	0.175859087002194	0.169465604771486	1.03772731486917	0.29939702446253	0.49554447508749	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.49554447508749	0.175859087002194	0.30491736152526433	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_156290	Erasers	Smp_156290	Smp_156290		4982.27006344466	0.247782548768711	0.240588782144858	1.02990067350489	0.303056634552832	0.49865622139569	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.49865622139569	0.247782548768711	0.3021987581920039	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_055310	Writers	Smp_055310	Smp_055310		1119.11714353247	0.136804148669288	0.139301913975488	0.982069411432213	0.326065653734412	0.522067815354213	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.522067815354213	0.136804148669288	0.28227307952421493	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_027300	Readers; Writers	Smp_027300	Smp_027300		1296.29458990007	-0.138297005295529	0.157440642434166	-0.878407272463704	0.379722739151657	0.572568062455796	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.572568062455796	-0.138297005295529	0.24217288035571452	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_165000	Writers	Smp_165000	Smp_165000		4224.12638846006	0.182079723074459	0.21771227573614	0.836331908519175	0.402968207120575	0.59184254463184	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.59184254463184	0.182079723074459	0.22779381877200558	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_179650	Grupo HP1; Readers	Smp_179650	Smp_179650		19222.6291106233	0.129229499646017	0.164389915693875	0.786115736482688	0.431799685858416	0.618855058937358	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.618855058937358	0.129229499646017	0.20841105449280914	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_019170	Erasers	Smp_019170	Smp_019170		4714.66907905883	0.148317496324519	0.22349086071497	0.663640096288665	0.506920687981436	0.681886715132142	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.681886715132142	0.148317496324519	0.16628777062151393	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_000700	Writers	Smp_000700	Smp_000700		2324.15466325394	0.0760096225868756	0.131326412270066	0.578783972492644	0.562734947021661	0.727082676466065	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.727082676466065	0.0760096225868756	0.13841620277027625	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_162940	Erasers	Smp_162940	Smp_162940		1232.13731224705	0.0772320371140462	0.204155981157356	0.378299164571223	0.705208365967558	0.827914672637088	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.827914672637088	0.0772320371140462	0.08201442059726423	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_144550	Readers	Smp_144550	Smp_144550		2174.17282964795	-0.0977813046789429	0.258784949122287	-0.377847726502584	0.705543716741497	0.828107789438012	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.828107789438012	-0.0977813046789429	0.08191313023037004	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_105690	Readers	Smp_105690	Smp_105690		3486.66851744267	0.0526796137519505	0.20658826814888	0.254998089794656	0.798724574598773	0.892885388053872	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.892885388053872	0.0526796137519505	0.04920428414643767	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_006250	Readers	Smp_006250	Smp_006250		3422.78105474812	0.0482061196316221	0.227975630396947	0.211452950245982	0.832533842355812	0.913975340059903	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.913975340059903	0.0482061196316221	0.03906552179394277	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_175680	Readers	Smp_175680	Smp_175680		3526.19745209693	0.0291672939915178	0.193046060468837	0.151089817221244	0.879904864967928	0.942508669554705	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	0.942508669554705	0.0291672939915178	0.025714646297286457	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	schistosomulum_2d_female	schistosomulum_2d_male	Smp_078900	Writers	Smp_078900	Smp_078900		2009.81033749387	-0.00248471992564578	0.200259044865018	-0.0124075290947311	0.99010047809817	1	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_female_vs_schistosomulum_2d_male	1	-0.00248471992564578	-0	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_juvenile_26d_male	juvenile_26d_female	juvenile_26d_male	Smp_078280	Readers	Smp_078280	Smp_078280		1064.43362120423	-0.703037408342452	0.196241863649166	-3.58250474832077	0.000340315428834179	0.00367106028974693	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_juvenile_26d_male	0.00367106028974693	-0.703037408342452	2.4352084830281844	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_juvenile_26d_male	juvenile_26d_female	juvenile_26d_male	Smp_140390	Writers	Smp_140390	Smp_140390		6169.75930938339	0.342930460052123	0.107265563843214	3.19702286330559	0.00138853920206255	0.0115888154646754	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_juvenile_26d_male	0.0115888154646754	0.342930460052123	1.9359609525994284	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_juvenile_26d_male	juvenile_26d_female	juvenile_26d_male	Smp_210650	Writers	Smp_210650	Smp_210650		2584.66291222506	-0.625847003403618	0.251402394288712	-2.48942340097562	0.0127950486885642	0.0686847759003234	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_juvenile_26d_male	0.0686847759003234	-0.625847003403618	1.1631395143986658	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_juvenile_26d_male	juvenile_26d_female	juvenile_26d_male	Smp_034000	Erasers	Smp_034000	Smp_034000		5261.5773278667	0.429742936728064	0.194543209497182	2.20898451217486	0.0271757181849219	0.123235207672681	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_juvenile_26d_male	0.123235207672681	0.429742936728064	0.9092651987174604	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_juvenile_26d_male	juvenile_26d_female	juvenile_26d_male	Smp_159100	Readers	Smp_159100	Smp_159100		5410.19369593177	-0.522409432212769	0.24100930552446	-2.16759029729559	0.0301898726403096	0.132973441254735	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_juvenile_26d_male	0.132973441254735	-0.522409432212769	0.8762350918773575	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_juvenile_26d_male	juvenile_26d_female	juvenile_26d_male	Smp_171150	Writers	Smp_171150	Smp_171150		2852.5025064119	0.261530710126046	0.130226705416619	2.00827249134009	0.0446143434152318	0.174928338683111	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_juvenile_26d_male	0.174928338683111	0.261530710126046	0.757139828390155	FALSE
