	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_001180	1359.94146618922	1293.1951531869	1647.39791871772	1579.16728847501	1656.7913029331	1827.81474501847	1688.01679270589	1697.52361816569	1758.57638036614	1761.59089811652	1912.89786325227	2099.00970883713	2136.02777518859	1870.23123298147	2034.00066813671	2097.77896260101	1988.5681253346	2009.68979029526	2003.29602602824	2018.8001528563
Smp_001210	420.750026879311	390.398536811141	368.309066749715	417.815286269325	402.946716127128	359.782509788259	356.319109760945	386.863878537186	394.818504281097	373.517840861382	188.744911119126	235.794266504539	229.750323866049	291.611812084714	293.346801230796	268.761901321009	295.792584659798	272.995455223065	285.44103542992	285.019733887544
Smp_001360	4741.41754428134	5204.68818546776	4770.88721347886	5002.1505270295	5410.99875942144	4090.15905864547	4442.29152749946	4333.46012054122	4287.357986086	4632.79898563881	4089.82652913747	3868.56854998802	3825.55963795826	4170.15195585455	4211.76069581699	4156.57719142263	3814.28415349695	3908.56961721584	4114.93463484739	3979.52081276948
Smp_001390	1415.07422833203	1409.5639478133	1459.91242479086	1389.16312116924	1371.06544967932	1485.97152934708	1467.5668384346	1547.45551414874	1454.73395201558	1476.40497908046	1115.50363200742	1050.05577560199	1119.4909648756	1359.13773900967	1298.69097101183	1178.6542924345	1409.16916736803	1222.93905033506	1164.68276500238	1259.46455993326
Smp_001410	4356.4554507228	5147.44224617574	4877.47795114286	4796.63581545387	5435.07090090436	2925.10156850011	3054.8065091879	3050.08549073399	3205.36096652371	3214.44069804356	3610.54169865519	3155.67653864018	3541.62291695399	3322.10771081667	3452.16732309354	2781.99342130754	2775.1326763026	2850.83814863938	2935.66729139239	2984.64060957711
Smp_001420	1441.18974724178	1293.1951531869	1318.10867557714	1442.48061709688	1316.64147763098	1326.51113719715	1332.59747867667	1282.40016159934	1279.84790313939	1295.53485343813	1246.98885098928	1213.12844589485	1153.0865311013	1167.47767877025	1115.1063834866	1193.01561540585	1285.09137904631	1172.57088516475	1176.14207664372	1162.66540502806
Smp_001500	3100.00881873148	3200.14185222594	2875.09480788343	3030.37258672369	3221.48049932286	4245.63294099164	3900.61449700429	4345.15373903605	5010.75027916479	4937.3338018366	2447.32165653339	2235.63816232574	2267.15885626308	2662.63223472403	2509.9607098688	2921.50341588639	3046.55283825635	3370.63761319695	3231.5258828599	2685.63877553659
Smp_001530	1818.41390927151	1817.79318702687	1770.16760763429	1797.2843172699	1723.77465314644	1755.06094110007	1821.18656100039	1783.27682046108	1795.67342103684	1772.52723129489	1737.93769283285	1685.81882127077	1700.36914219731	1737.30570733155	1746.48194904957	1653.60375927277	1753.70659743993	1751.80478462328	1522.00493709166	1693.98521084106
Smp_001560	469.112098934404	479.5520488233	425.411247641143	442.050511690979	410.273020056713	521.236156840054	528.180094519381	538.880918969934	583.83675912708	540.927864130335	691.35776432399	633.559360935092	662.157773029036	663.597197818218	607.091889964395	685.240267490206	743.358892534549	647.73460409015	672.974120028206	656.083161024158
Smp_001590	1310.61215269303	1360.76413071191	1330.48081477029	1394.01016625357	1462.12094137558	1275.68313719937	1191.3295487967	1287.27250263885	1233.03497086445	1240.01193114792	1153.67676009893	1080.90736187361	1116.23978104731	1243.72953069346	1267.60786624566	1221.73826134856	1244.10139540432	1188.68869801925	1275.10885900081	1147.60775870947
Smp_001610	472.981064698812	422.306109531282	367.357363734858	387.763606746473	396.667027044628	388.684705865432	436.400929883986	389.787283160893	414.250287489562	421.46945556656	679.693752962696	632.457518568249	617.724927375697	723.362162839113	718.796797717844	726.272618836925	641.437852127428	702.132222474082	750.06403470636	718.464838629734
Smp_001640	2080.53633981011	1940.73118780154	1929.10201111543	2011.52370999733	2023.10649941231	1768.01709796225	1929.16204880673	1902.16194182516	1982.04188726349	1958.44489532725	1889.56984052968	1680.30960943655	1668.94103185715	1636.32352505486	1599.80854843417	1602.31332008937	1564.26640277017	1684.31144329507	1775.15154880505	1739.15814979683
Smp_001780	487.48968631534	428.875315679547	557.697966706286	395.518878881403	365.268581632124	1049.44870583667	1048.26202745329	1059.24694198973	741.940813414141	1096.99834343073	307.505754070486	358.098769224183	356.546493169481	418.354755146268	414.765179223675	528.291523589006	721.202144619958	674.933413282116	644.846718726718	635.647783877504
Smp_001830	5933.05899971884	6768.15924875468	6027.13519309029	6274.01515715793	6999.76009729412	5716.65505857466	5621.02393605208	5488.20494690537	5535.40842579336	5901.41363433017	5396.19580160243	4963.79986263059	4678.45352891383	5053.23083555985	4983.9815798517	4894.1337068799	4198.70372981511	4639.91537548869	5062.93223426793	4870.07303789736
Smp_001900	34.8206918796671	38.4767788684057	49.4885567725715	26.1740434553869	50.2375126600056	17.9392941168661	26.0940762198672	13.6425549106312	22.9648347009139	26.9202047467663	20.1469287149629	33.0552710053092	24.9257426835807	22.6694694906845	18.4555934549176	30.7742635100392	29.9116096846987	25.1840825851536	27.0856456977297	18.2842848154274
Smp_001940	1256.44663199132	1293.1951531869	1046.87331634286	1204.97540796467	1166.97555449805	1227.84501955439	1268.71198172458	1250.24271073856	1259.53285705782	1202.15539322278	781.488761206719	704.077272413085	884.322001295734	829.496497272772	780.963007250198	785.769528289668	897.348290540961	809.920095938539	816.736393346925	738.900215776388
Smp_001950	2914.29846203992	2892.32762127869	2817.992626992	2673.63006851693	2506.64255876486	2159.69168618049	2052.43406405231	1905.08534644886	2031.50460815777	1965.17494651394	1419.82829207028	1465.45034790204	1828.24903944351	2288.58598812774	1966.97772348464	1675.1457437298	2241.15505156094	1523.13331475009	1278.23412581209	1414.34320778159
Smp_001960	1215.82249146504	1270.67216067857	1212.469640928	1261.2011309429	1266.40396497098	1116.22274504945	1263.31320733426	1256.08951998598	1271.01527440827	1313.20123780319	1178.06514749073	1161.3418546532	1153.0865311013	1264.33813932136	1300.63366505972	1202.24789445886	1183.17033863919	1152.42361909663	1180.30909905876	1173.42086668419
Smp_001980	41.5913819673802	30.0306566777801	55.1987748617144	42.653996742112	39.7713641891711	54.8145098015353	34.1922378053432	53.5957514346227	50.3459837673882	30.2852303401121	73.1651621753916	52.8884336084947	65.0236765658628	77.2822823546061	71.8796797717844	37.954924995715	64.2545689523157	36.2650789226212	38.5449573390768	45.1729389557617
Smp_002010	428.487958408126	531.167239988235	465.382774265143	525.419687141471	535.866801706727	420.576784295416	446.298682932901	451.178780258733	454.880379652718	461.849762686709	412.481856322135	404.376148631615	391.225787337941	418.354755146268	449.733672085624	387.755720226494	341.213917884711	331.422526820621	396.908885032115	386.121073455201
Smp_002060	14.508621616528	14.0768703177094	11.4204361782857	9.69409016866183	24.0721414829194	15.9460392149921	22.494893292989	11.6936184948268	22.9648347009139	12.6188459750467	11.6640113612943	18.7313202363419	22.758286798052	3.09129129418424	4.85673511971516	10.2580878366797	14.4018861444846	6.04417982043686	12.501067245106	2.15109233122675
Smp_002080	3711.30540950785	4104.81538464406	3627.89189263543	3821.41034448649	3840.02987394918	5711.67192131998	6001.63753056945	6305.78377333534	6987.49258918961	6940.36528627568	3258.50062847795	3009.13150384998	2917.39562192171	3306.65125434575	3239.44232485001	3590.33074283791	3402.16864228555	4040.53420996204	4452.46345046525	3722.46527918789
Smp_002100	7764.04704772467	7545.20249029224	7103.51130289372	6800.40425331627	6856.37386324368	3085.55858810097	2786.66738113547	2775.28545610556	1949.36116095835	2454.78617034575	4037.86866034625	3989.77121034082	3854.8202924129	3858.96196557333	3519.19026774561	3688.80838607003	3719.01013746421	3187.29749197704	3059.63620823969	3065.30657199812
Smp_002160	668.363835801388	716.981928181999	712.825558128001	747.414352003827	737.863467193833	804.278352906163	931.288582329743	839.991595211724	893.862027589418	890.04926943996	861.016111397362	879.270208741224	835.554243871337	748.092493192587	800.389947729059	832.956732338394	814.260485861243	810.927459241945	879.241729572455	805.584078044417
Smp_002180	4885.53651900552	5176.53444483234	4774.69402553829	4804.3910875888	5087.59477167265	4301.44407824412	4344.21379274203	4428.95800491564	4527.60548757249	4733.74975343919	3921.22854673331	3686.76455945882	3764.87087316346	3867.20540902449	3892.18752493973	3849.8603651059	3365.61000822647	3793.73020062753	3956.58778307605	3883.79720402989
Smp_002230	1250.64318334471	1283.8105729751	1279.088851968	1287.37517439829	1237.09874925264	1531.81639209018	1510.75703355714	1630.28531182043	1647.28525835402	1711.11551421633	1643.56523727329	1678.10592470286	1666.77357597162	1258.15555673299	1435.6509013878	1627.95853968107	1532.13911829401	1671.21572035079	1711.60445697576	1554.16420931133
Smp_002280	3876.70369593627	3573.64814465583	3630.74700168	3791.35866496364	3608.72799274374	4194.80494099386	4310.02155493668	4646.26441527784	4093.04015400135	4374.53327134952	3871.3914072805	3828.90222478164	3825.55963795826	4068.13934314647	4147.65179223675	4490.99085489839	4344.93826605142	4445.49425793131	4439.96238322015	4264.54054665703
Smp_002380	2649.27430717801	2567.6211459502	2534.38512856457	2416.73667904739	2422.91337099819	2145.73890186737	2190.1028110054	2266.61305158059	2003.24019621818	2075.37953469601	1636.14268458883	1559.10694908375	1572.48924495112	1688.87547705599	1686.2584335651	1808.50088560664	1711.6087764022	1773.96677729822	1778.27681561633	1700.43848783474
Smp_002410	8069.69534311285	8507.12196200239	7644.07861533258	8020.8902055508	8250.46483955884	7950.09717612449	7982.98773181592	8070.54569784628	7817.75968991496	8364.61236865929	10605.7674214242	9644.42623698237	9156.41738841625	9383.09950828058	9533.77104000086	9409.74397258632	8569.12225596831	9626.3637273491	9832.08938827587	9505.677011691
Smp_002510	1674.29493454733	1875.97758434007	1604.57128304914	1812.79486153976	1699.70251166352	1350.43019601964	1315.50135977399	1300.91505754948	1247.16717683425	1306.4711866165	2226.76580533801	2170.62946268197	2139.27895901689	1892.90070247215	1918.41037228749	1583.84876198335	1478.96292329899	1582.56774965105	1597.01134056229	1664.9454643695
Smp_002550	1785.52770027404	2100.26905140224	1831.07660058515	1858.35708533247	2144.51382167399	1941.43027442529	1893.17021953795	1755.01724243192	1691.44840200962	1894.50940905368	1761.26571555544	1626.31933346121	1663.52239214332	1555.94995140607	1613.40740676938	1786.95890114961	1631.84448390967	1812.24658282765	1873.07657555838	1785.4066349182
Smp_002600	6342.20212930493	8827.13614722498	12566.2866081737	13161.6662219922	15280.5767674184	12057.1989014359	11388.7145763745	12691.4739397187	13291.3397145905	13274.1847093508	10730.8904523908	11402.9666544648	10115.5166177627	3644.63243584322	5285.09915727404	8487.54187606881	7022.58125152982	7047.51367062938	7630.85979753345	8625.88024821926
Smp_002640	485.555203433136	348.167925858013	463.479368235429	421.692922336789	392.480567656294	449.478980372589	538.977643300015	449.229843842929	477.845214353631	323.883713359532	455.956807759687	470.486690642234	554.868706695363	447.206807225321	422.535955415219	457.510717515916	587.153819736678	423.09258743058	386.491328994527	349.552503824347
Smp_002740	1847.43115250456	1974.51567656404	1674.99730614857	1833.15245089395	1879.72026536188	1663.37121561386	1656.52394209571	1659.5193580575	1831.88719883444	1890.303127062	1833.37051306162	1833.46569842781	1784.89992173293	1732.15355517457	1750.36733714534	1608.46817279138	1431.32591528262	1558.3910303693	1567.84218365704	1521.89782434292
Smp_002820	1098.78627709172	1167.4417783487	1067.81078266972	1266.04817602723	1242.33182348806	1716.19247051352	1759.10065551174	1802.76618461913	2101.28237513362	2101.45848304444	2194.95486526175	2332.60029060798	2074.25528245102	1876.41381556984	1929.09518955086	2272.16645582456	1792.48090629046	2106.39666742225	2491.87940419113	2104.84384610537
Smp_002840	3127.09157908233	3081.89614155718	3006.42982393372	3222.31557206319	3071.81457618993	2711.82329399959	2810.9618658919	2833.75354857969	2481.08541057181	2449.73863195573	2918.123569662	2971.66886337729	2918.47934986448	3093.35215504703	2998.54826291214	2883.54849089067	2884.80857847983	2791.40371373842	2777.32043962105	2930.86330129644
Smp_002870	866.648331227271	943.15031128653	900.311052054858	898.642158634951	893.809079409267	1012.573490152	1000.57285367215	1076.78736973197	1069.63133933872	1101.20462542241	974.47513100268	1010.38945039562	965.601597003063	826.405205978588	881.983097740273	907.840773546156	857.466144294696	928.788965740464	1001.12713521224	920.667517765048
Smp_002880	13321.816368296	13992.4090958032	12158.0060148	13650.2483664927	12593.9164549552	8603.88478393917	8604.74658243414	8349.24360530632	8012.07752199961	8789.44684981919	19087.6244104235	18490.0167580031	17897.7669747537	16987.6760919738	17822.2751953068	13051.3651546076	10985.3156160545	11795.2169195825	12074.9892031686	13766.9909198512
Smp_002920	1132.63972753028	1113.9496711414	1058.29375252114	1048.90055624921	1102.08543397887	1882.62925482	1848.18043295197	1944.06407476495	1635.80284100356	1597.54590044091	916.155074196208	877.066524007536	862.647442440447	770.761962683272	804.275335824831	1109.92510392875	1184.27817603492	1216.89487051462	1283.44290383088	1024.99549582955
Smp_002950	242.777601716568	241.183711443421	258.863220041143	223.933482896088	251.187563300028	209.291764696771	242.944847564281	196.842577996251	252.613181710053	221.250432762485	268.272261309769	247.914532539819	292.606544546383	263.790190437056	235.065979794214	279.019989157689	264.77313757937	290.120631380969	264.605923354744	240.922341097396
Smp_003000	1382.18801933456	1343.87188633066	1315.25356653257	1277.68108422963	1309.3151737014	1103.26658818726	1172.43383843058	1230.75334658052	1228.61865649889	1306.4711866165	883.283769450742	793.32650412742	845.307795356217	864.531131940194	824.673623327635	888.350406656465	846.3877703374	882.450253783781	947.997599420538	870.116847981219
Smp_003130	1073.63799962307	1148.67261792509	1117.29933944229	1039.20646608055	932.533828751354	997.624078387942	951.084088427573	977.391612525938	1047.54976751092	1117.1884969908	821.782618636645	795.530188861107	836.637971814101	780.035836565824	732.395656053047	793.975998559011	793.21157534238	829.059998703256	906.327375270185	813.112901203711
Smp_003140	2887.21570168907	2615.48250503041	2683.80250189715	2793.83678660834	2454.31181641069	2838.39498026859	2840.65512503865	2764.56630581863	2617.10789303107	2857.74798514891	2193.89450059254	2150.79630007878	2280.16359157626	2309.19459675563	2072.85454909443	2216.77278150649	2201.27290531468	2289.73678864216	2163.7263890071	2019.87569902192
Smp_003190	107.363799962307	104.16884035105	96.1220045005715	111.482036939611	110.941173790846	86.7065882315195	87.2801859767972	113.038312116659	97.158916042328	104.315793393719	131.485218981863	146.545034790204	138.717176673841	120.560360473186	135.988583352025	144.639038497184	137.371837070468	168.229671668826	148.971051337513	143.047640026579
Smp_003230	3307.96572856838	3047.1731947735	2709.49848329829	2893.68591534556	2910.63588973908	2538.41011753655	2690.38923784148	2390.37051398417	2073.01796319404	2416.92963242061	5675.07170960429	5266.80651351259	5441.39800061995	4736.88869312166	4665.37975599839	5363.95412979983	5221.23764607352	5458.90174115789	5187.94290671899	5578.85796103657
Smp_003250	585.181071866628	677.566691292413	609.089929508572	544.807867478795	639.481671567988	644.817960756243	645.153539642923	620.736248433722	606.801593827994	648.6086831174	838.748453343982	763.576760222642	774.865479076532	663.597197818218	653.716547113661	607.27879993144	587.153819736678	674.933413282116	703.185032537212	763.637777585495
Smp_003270	745.743151089537	734.812630584431	821.319701821715	690.219220008722	679.253035757159	1032.50603917074	859.304923792178	1024.16608650525	981.305052027513	1048.20547232721	695.599223000825	653.392523538278	637.232030345455	664.627628249613	590.578990557364	722.169383702253	870.760193043451	870.361894142908	766.732124366501	786.224247063376
Smp_003280	65.7724179949268	64.7536034614633	78.0396472182858	83.3691754504917	74.309654142925	44.8482352921652	51.2883567080148	38.004260108187	63.5949268640693	56.3641786885419	31.8109400762572	35.2589557389964	24.9257426835807	31.9433433732372	26.2263696464619	34.8774986447111	38.7743088505354	31.2282624055904	27.0856456977297	34.417477299628
Smp_003330	440.094855701348	511.459621543442	406.377187344001	417.815286269325	469.930066340469	482.367686253511	461.595210372133	438.510693556004	458.413431145166	450.913429508335	532.303063942704	500.236434547012	515.854500755845	473.997998441584	550.753762575699	488.284981025955	456.429007040588	469.431299387263	518.794290671899	463.560397379364
Smp_003340	2299.13290549913	2277.63761740538	2380.20924015772	2379.89913640648	2271.15421817109	2341.07788225103	2352.96583844665	2577.4684099014	2522.59876560808	2590.22845047792	2417.63144579555	2328.19292114061	2397.20620939481	2493.64164397529	2516.7601390364	2609.65754565132	2570.18275809263	2608.0635925185	2601.26374258581	2639.39029041522
Smp_003410	9010.82126530497	9840.67081010006	9147.76937880687	9123.10825772764	9307.54583511312	6665.44439186669	7356.72990253911	7236.40091188197	7301.0509091444	7426.61148451415	7874.26803354287	7177.40117761946	7073.49228242311	7712.77177898969	7603.70450342606	7238.10677756122	6025.5275953732	6913.53435127636	7761.07924800331	7112.58679320124
Smp_003440	1771.98632009862	1507.16358201609	1514.15949663772	1578.19787945815	1301.98886977181	913.907372509234	806.216975620724	760.085202163741	665.980206326503	635.148580744017	1577.82262778236	1445.61718529885	1583.32652437876	1527.09789932702	1539.58503294971	1312.00943431134	1423.57105351251	1147.3868025796	1033.42155892876	1184.17632834032
Smp_003600	53.1982792606025	60.0613133555601	42.8266356685715	33.9293155903164	60.7036611308401	55.8111372524723	59.3865182934909	44.8255375635027	63.5949268640693	52.9991530951961	46.6560454451773	52.8884336084947	42.2653897678108	50.4910911383427	34.9684928619492	14.3613229713516	13.294048748755	18.1325394613106	29.1691569052473	17.208738649814
Smp_003610	2355.23290908304	2298.28369387136	2240.30889697372	2175.35383384771	2362.20970986735	2795.5399998783	2974.72468906486	2978.94931155712	2811.42572511573	2820.73270362211	2521.54718337799	2424.05320705601	2272.57749597691	2432.846248523	2276.83742412247	2157.27587205375	2187.97885656592	2542.5849777971	2778.36219522481	2471.60508857953
Smp_003620	2832.08293954626	2659.5900320259	2662.86503557029	2687.20179475306	2732.71136573489	3359.63113710865	3409.32602748541	3323.91105715451	3374.06417528812	3358.29554215909	2663.63604905194	2451.5992662271	2659.46837154379	2558.55876115316	2529.38765034766	3175.90399423605	2978.97475711685	3110.73788091817	3107.5569660126	2916.88120114347
Smp_003630	2231.426004622	2323.62206044323	2207.95099446857	2240.30423797775	2250.22192122942	2261.34768617607	2551.82069515667	2551.15776828804	2655.971459448	2592.75221967293	2610.61781559151	2497.87664563453	2479.5695330449	2457.57657887647	2485.67703427022	2432.19262607676	2343.07609196807	2521.43034842558	2623.14061026474	2557.6487818286
Smp_003660	7883.9849864213	7887.73966802317	7300.51382696915	7690.32173079943	7866.35719067921	8428.47835257426	8641.63820743464	9361.71607331674	9208.89871506647	9208.39253619074	11377.712900608	11398.5592849974	10508.9098609862	9883.88869793842	10044.6995745949	10558.6498102944	8803.98378386299	9357.39772533966	10571.7358669446	9651.95129021442
