analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_159140	1332.30474960143	3.00256482318786	0.246395401303589	12.1859612935241	3.6927320318465e-34	5.01301752787046e-32	Smp_159140	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_141890	2441.57446053205	1.74436345689378	0.143512453885583	12.1547880317376	5.4101930750259e-34	7.23961121910965e-32	Smp_141890	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_054310	1073.41259399785	1.67965671664765	0.139158413616977	12.0701053783983	1.5193961717766e-33	2.00453294944104e-31	Smp_054310	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_176640	889.723890319353	1.24039449332025	0.102905881200267	12.053679331566	1.85481677018703e-33	2.41306509532527e-31	Smp_176640	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_150230	648.384623599788	-2.03303376720437	0.168767726823804	-12.0463420670878	2.02749455135306e-33	2.60158102226358e-31	Smp_150230	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_127710	772.142114985866	4.18653736456625	0.348567945276738	12.0106780365086	3.12274147400976e-33	3.95279991716884e-31	Smp_127710	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_064040	2062.18999451587	1.42260107583859	0.118653710545014	11.989520338674	4.03233339770891e-33	5.03611559151192e-31	Smp_064040	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_145510	5724.16066589526	-2.13457698900353	0.178374362054822	-11.9668374110148	5.30109576056122e-33	6.53360052489171e-31	Smp_145510	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_153920	5313.84013632867	3.62777154754264	0.305292326291892	11.8829437726322	1.45163495089053e-32	1.76590449155735e-30	Smp_153920	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_333570	68.3340924607099	5.22521555463969	0.441790295879853	11.8273660679516	2.81847620579028e-32	3.38470084867148e-30	Smp_333570	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_149500	1970.00727621956	-1.03633808264851	0.0876418491222665	-11.8246944014468	2.9095964318705e-32	3.44989744016848e-30	Smp_149500	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_128770	5870.22698157528	0.990722548621186	0.083910809497774	11.8068524728923	3.59778971289274e-32	4.21256203008328e-30	Smp_128770	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_334440	178.079129350508	-3.6682754255359	0.310929009543995	-11.7977908555903	4.00692832987241e-32	4.63369106986604e-30	Smp_334440	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_073510	1276.29153379322	2.49696079646993	0.212609582074306	11.7443474189101	7.55030747868849e-32	8.62484514059452e-30	Smp_073510	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_137920	5007.6041620681	1.56966788632498	0.134053742337429	11.7092433150724	1.14295075684996e-31	1.28988189631489e-29	Smp_137920	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_053900	4660.67975485532	2.93463446448249	0.251252041307271	11.6800422763274	1.61215328799546e-31	1.79774283912541e-29	Smp_053900	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_157300	747.878593445364	-2.17534865547456	0.187343499763063	-11.6115512853436	3.60023957931999e-31	3.96746401641063e-29	Smp_157300	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_165940	225.557535543025	4.40005882359293	0.379810819510409	11.5848696181556	4.91714209323362e-31	5.35568255666504e-29	Smp_165940	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_346350	9745.57229323386	1.16391477117122	0.10064902840755	11.5640934600807	6.26494552396109e-31	6.74525801413144e-29	Smp_346350	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_083540	2852.13455101904	1.23559865556417	0.10712503844811	11.5341723416293	8.87364962604168e-31	9.44539500535596e-29	Smp_083540	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_329570	55.1175233441235	-3.84524193348453	0.33427696425631	-11.503161583507	1.27170275905792e-30	1.33843143192085e-28	Smp_329570	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_061310	2608.85951935312	0.794710433428604	0.0692262426606095	11.4799013045497	1.66470437165061e-30	1.73258731658347e-28	Smp_061310	protein_coding
