analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_349490	198.538490379478	0.844228965082131	0.35788973537641	2.35890801448724	0.0183287984043526	0.063873945794874	Smp_349490	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_138350	62.1829188753345	-1.21260618132858	0.514106726443513	-2.35866624371392	0.0183407427781772	0.063890825984529	Smp_138350	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_180360	706.395708729557	-0.402917077927078	0.170857113434824	-2.35821072840948	0.0183632654391308	0.0639445288008123	Smp_180360	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_122630	16.4094628561749	-1.63153026244728	0.692065306813913	-2.35748020654065	0.0183994361714387	0.0639802372407977	Smp_122630	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_147090	17.0767302552909	-1.44061427463819	0.610997752759792	-2.35780617544194	0.0183832885955031	0.0639802372407977	Smp_147090	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_155000	3862.78571128104	0.490586980942374	0.208102526447426	2.35742924085217	0.0184019619892403	0.0639802372407977	Smp_155000	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_320460	138.085403724365	-1.83034907992062	0.776379492515128	-2.35754434212462	0.0183962580956099	0.0639802372407977	Smp_320460	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_165180	13086.5772550326	0.653659678148595	0.277363338279074	2.35669098232047	0.0184385835311198	0.0640828020907746	Smp_165180	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_322860	71.5245155092858	3.45893957416708	1.46798449731019	2.35625075094795	0.0184604516900083	0.0641340325508475	Smp_322860	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_154530	10554.7841122925	-0.290870895893446	0.123476862721908	-2.35567125274748	0.0184892724265648	0.0642093683111655	Smp_154530	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_012070	1236.23873651488	0.344129617993532	0.146241016064818	2.35316758084479	0.0186142429795267	0.0646184252815513	Smp_012070	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_016630	3202.43354009816	-0.731600252421132	0.310922727049003	-2.35299702715469	0.0186227829763285	0.0646231396918641	Smp_016630	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_304030	958.810875016135	0.38251024349746	0.162616842665781	2.35221787132847	0.0186618406324481	0.0647337093333725	Smp_304030	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_169750	1663.5452750161	0.36545578169614	0.155387884425631	2.35189366949035	0.0186781133798927	0.0647651885134004	Smp_169750	protein_coding
