gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_000560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_000580	190.83524614805404	180.78889552778517	152.94370497548354	169.8711816269102	124.93135806896262	151.93550437574845	158.8735772588481	183.93033425782198	232.75749071623082	141.8444195137299	303.95527526387326	285.0975098039969	286.06535325059446	305.0727940454684	290.12210164006643	309.158831076093	312.3034631089472	294.2390214776462	224.08613585165213	253.04353547676016
Smp_000590	1915.0745707157344	2018.1066668979272	1932.219921534214	1813.1067982134268	1726.13284359115	1643.7345753442405	1858.3272942590982	1736.4089024401667	1846.9566905060087	2084.9343512805303	1933.7347171160761	1761.6853545155864	1710.1201913598036	1733.5353353510677	1881.578487350108	1779.6182185134496	1533.4294875604132	1776.0111647085673	1701.5986723014892	1808.0740335904854
Smp_000600	1171.376620709039	1476.5984866687838	1262.8068915772674	1332.5051236498311	1233.563251907105	1152.6568918992762	1231.513549450926	1221.9886944918057	1369.9205775686382	1526.562521872026	1141.8595499210358	1083.9695359533496	1056.1381366271337	1222.8172222499004	1395.4107330947431	1211.512718875336	1006.5256806501754	1179.5844130111977	1240.432905759985	1108.2618294524593
Smp_000620	8.566962218031893	17.985570490247444	6.9966464080875905	7.033316476034806	13.994056413258749	19.99630576533976	14.257183866372582	19.029999122018776	18.137527884476533	15.022896300363133	6.069003393561953	7.027695859419008	10.057895807992018	16.998840619724668	18.063850089035345	22.08053496743254	24.012984298854093	21.062293223921866	26.008280675881178	17.053505459499263
Smp_000630	218.87750035248274	182.95617019717133	183.83702832875824	189.22464934678405	190.031161922858	239.35634239591482	232.3867050576632	171.1915912691186	236.52138814733874	290.71440234944447	192.13146727100784	161.07610517500507	177.94227567107765	191.88201226612006	180.94386959135062	209.09310933463118	206.68167177075154	240.4967284921758	194.88439302061062	210.42313224190914
Smp_000640	1648.9206408980176	1660.628186043737	1626.014460067692	1731.4012891749114	1609.100004481765	1569.2711274220808	1791.466328393908	1553.2822454489567	1605.1147056524273	1748.0235427742791	1853.703510207583	1671.301180268502	1549.1175223491693	1405.6298187723326	1523.2621866555683	1666.5094914812632	1350.4429514814587	1571.9243251149062	1663.7188474125344	1712.9526655937566
Smp_000650	1059.3865196545214	1070.9570154215596	1078.5545075749108	1040.5823794001437	862.6974675750454	925.7022491851131	1069.5633058104975	1035.3364819857295	1027.3237029362817	1225.4533633027713	895.8857179454769	781.220619597543	715.1067034355361	821.087628389258	835.2839929189615	920.4052445367079	782.4394172815032	900.5000261860085	859.3281843308919	859.1684630222542
Smp_000660	24086.533075545856	25424.039106313638	24564.866295651835	24038.73705068419	22443.9222267866	13968.301221674174	14952.539162124653	12540.638637095537	14503.327220754614	16677.023232117495	19779.23448207952	18315.23947026344	18015.14173576713	18164.70842921775	19397.578616680526	17042.134982282674	14191.671002653255	14345.905850978212	12256.578079889883	16036.15786805743
Smp_000670	4686.206353788721	4520.28016174447	4574.567322398339	4709.533991441831	4125.642138286662	3583.548547409915	4152.153289739498	3651.9506893377284	3989.0029705282145	4187.023928660238	3128.550685473121	3149.428675720525	3222.9061362089033	3466.2704748206816	3596.560591289941	3473.9171494637962	3086.3541638397273	3399.408248240981	3092.9264432397986	3178.82292786646
