gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_315830	310.427871790913	-3.33519775443651	0.259976628647102	-12.8288368527302	1.13048598185352e-37	1.92532039854945e-35	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_030000	8586.53388197205	-2.22203055609044	0.173315558047405	-12.8207218158838	1.25526469349098e-37	2.09965435427322e-35	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_158110	5089.28718469082	-1.8822738509643	0.148244029890392	-12.6971308885491	6.13374312046139e-37	1.00797845279582e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_088460	4087.90711187591	1.59701917275361	0.125862266473259	12.6886255706583	6.83751365987195e-37	1.10425845606932e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_129520	6573.85614435676	2.05200163561798	0.161918629662694	12.6730422551912	8.34153838893672e-37	1.32432525574865e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_306450	267.853091872666	-3.99534402022588	0.31548099027531	-12.6642940252574	9.32555305142134e-37	1.45587425721106e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_045500	1181.23880103511	2.19147102517415	0.173408171594735	12.6376456485324	1.30915499024908e-36	2.01030406453494e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_116360	5550.13903876442	2.27070856699537	0.179788089611483	12.6299165417593	1.44431342649731e-36	2.18207804290327e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_140180	557.811044505454	2.48017414522274	0.197692872651388	12.5455921195312	4.20261153600585e-36	6.24854956472488e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_244700	1223.16558160573	3.34425465389365	0.266857485034443	12.5319874518866	4.989640273801e-36	7.30280631948343e-34	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_056370	1012.51753845171	2.40763398176377	0.192971659500555	12.4766195616245	1.00148974331298e-35	1.44322375778657e-33	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_244110	250.292971480379	7.31527123970027	0.587007335800018	12.4619758452089	1.20351354630186e-35	1.70807748306205e-33	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_148020	875.204192738027	-2.03847754359203	0.164183743965964	-12.4158305466259	2.14449785206288e-35	2.99813602690642e-33	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_086470	1227.65954856611	-3.87751214455595	0.315428447775432	-12.2928422338005	9.89642114660505e-35	1.36323201294485e-32	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_159140	1332.30474960143	3.00256482318786	0.246395401303589	12.1859612935241	3.6927320318465e-34	5.01301752787046e-32	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_141890	2441.57446053205	1.74436345689378	0.143512453885583	12.1547880317376	5.4101930750259e-34	7.23961121910965e-32	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_054310	1073.41259399785	1.67965671664765	0.139158413616977	12.0701053783983	1.5193961717766e-33	2.00453294944104e-31	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_176640	889.723890319353	1.24039449332025	0.102905881200267	12.053679331566	1.85481677018703e-33	2.41306509532527e-31	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_150230	648.384623599788	-2.03303376720437	0.168767726823804	-12.0463420670878	2.02749455135306e-33	2.60158102226358e-31	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_127710	772.142114985866	4.18653736456625	0.348567945276738	12.0106780365086	3.12274147400976e-33	3.95279991716884e-31	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_064040	2062.18999451587	1.42260107583859	0.118653710545014	11.989520338674	4.03233339770891e-33	5.03611559151192e-31	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_145510	5724.16066589526	-2.13457698900353	0.178374362054822	-11.9668374110148	5.30109576056122e-33	6.53360052489171e-31	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_153920	5313.84013632867	3.62777154754264	0.305292326291892	11.8829437726322	1.45163495089053e-32	1.76590449155735e-30	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_333570	68.3340924607099	5.22521555463969	0.441790295879853	11.8273660679516	2.81847620579028e-32	3.38470084867148e-30	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_149500	1970.00727621956	-1.03633808264851	0.0876418491222665	-11.8246944014468	2.9095964318705e-32	3.44989744016848e-30	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_128770	5870.22698157528	0.990722548621186	0.083910809497774	11.8068524728923	3.59778971289274e-32	4.21256203008328e-30	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_334440	178.079129350508	-3.6682754255359	0.310929009543995	-11.7977908555903	4.00692832987241e-32	4.63369106986604e-30	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_073510	1276.29153379322	2.49696079646993	0.212609582074306	11.7443474189101	7.55030747868849e-32	8.62484514059452e-30	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_137920	5007.6041620681	1.56966788632498	0.134053742337429	11.7092433150724	1.14295075684996e-31	1.28988189631489e-29	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_053900	4660.67975485532	2.93463446448249	0.251252041307271	11.6800422763274	1.61215328799546e-31	1.79774283912541e-29	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_157300	747.878593445364	-2.17534865547456	0.187343499763063	-11.6115512853436	3.60023957931999e-31	3.96746401641063e-29	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_165940	225.557535543025	4.40005882359293	0.379810819510409	11.5848696181556	4.91714209323362e-31	5.35568255666504e-29	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_346350	9745.57229323386	1.16391477117122	0.10064902840755	11.5640934600807	6.26494552396109e-31	6.74525801413144e-29	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_083540	2852.13455101904	1.23559865556417	0.10712503844811	11.5341723416293	8.87364962604168e-31	9.44539500535596e-29	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_329570	55.1175233441235	-3.84524193348453	0.33427696425631	-11.503161583507	1.27170275905792e-30	1.33843143192085e-28	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_061310	2608.85951935312	0.794710433428604	0.0692262426606095	11.4799013045497	1.66470437165061e-30	1.73258731658347e-28	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_048230	2357.09939157062	0.988830289048851	0.0865724376332483	11.4219989188463	3.24679095553705e-30	3.3420539429138e-28	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_164210	3328.09693219407	1.85583232550136	0.163569088581358	11.3458621161069	7.77560955089673e-30	7.91675376774453e-28	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_129380	333.557318329333	1.99739745500653	0.176139780784008	11.3398429708269	8.32937847853066e-30	8.38938582885985e-28	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_055190	1164.96651525801	1.67948403455259	0.148135614962437	11.3374763724339	8.55767453474766e-30	8.52763163478525e-28	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_018360	3730.29974830346	2.29527293142266	0.20335114979969	11.2872385215604	1.51729031556368e-29	1.49604825114579e-27	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_335840	197.568468670907	-3.19526202903071	0.285950198367963	-11.1741906362276	5.4545329295556e-29	5.32214686991118e-27	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_175590	640.510230919391	-2.90028589543335	0.259586860317036	-11.1726991570036	5.5469231182084e-29	5.35649781940805e-27	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_150740	1424.02943188827	3.09693661795115	0.278120128251797	11.1352480578009	8.4509399759981e-29	8.0775464035892e-27	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_084320	1164.72591863761	2.20470541182142	0.198414411762821	11.1116193235845	1.10143783088947e-28	1.04213819817593e-26	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_162110	197.509921445007	4.58515406981272	0.417330061838312	10.986877028737	4.41954607910371e-28	4.13978881229645e-26	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_161220	401.900470854997	-3.80722710934612	0.347666178466941	-10.9508124320127	6.58542818365206e-28	6.10749562339295e-26	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_066950	3243.30588148249	1.1721291006576	0.107050257131182	10.9493347523794	6.69374054355644e-28	6.14708506583266e-26	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_166530	2766.96574685015	-3.02010827811825	0.276499575443051	-10.9226506886275	8.98350749992547e-28	8.16975871376717e-26	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_201970	9004.02328556064	-1.36444944511731	0.125207581530823	-10.8974986053973	1.18469411014819e-27	1.06702208939982e-25	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_089460	9278.10605933033	1.93720916352439	0.178266806895765	10.866908973453	1.6572052662268e-27	1.47838492654728e-25	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
