gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_070640	2132.91054624945	-0.636532567266281	0.127889749938635	-4.97719768450328	6.45114275317442e-07	2.50518493438803e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_084460	6151.73403498014	-0.286907052122396	0.0576464932634543	-4.97700789553983	6.45746886435547e-07	2.50661173330135e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_191870	5282.69311477229	0.260578036394133	0.0523737514248308	4.97535557994403	6.51279759711786e-07	2.52705102167315e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_143310	1206.48013332143	0.685713583980147	0.137827408029841	4.97516128164933	6.51933372818052e-07	2.52854913413058e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_213260	686.182261974945	0.263009977642611	0.0528829406834727	4.97343707145258	6.577613215196e-07	2.55010664930404e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_042400	3599.74244830928	-0.334147437287823	0.067190861618806	-4.97310838464228	6.58877988761609e-07	2.55338858129345e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_040560	561.848898837976	0.292606046540765	0.0588711087973183	4.97028258034259	6.68553926355789e-07	2.58982447209628e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_323920	879.385463210437	-0.491298054452569	0.0988622716943128	-4.96952018229651	6.71187846853552e-07	2.59896252702162e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_318130	22.5276164113772	-1.44832838529273	0.291485503585947	-4.96878358434617	6.73742129612341e-07	2.6077848522096e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_151490	3682.50639828079	0.318081939818431	0.0640587337475765	4.96547342118614	6.85336790369871e-07	2.65157729945805e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_173240	1786.12986537144	-0.295047656006478	0.0594260292593993	-4.96495659702538	6.87164359698656e-07	2.65756036328629e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_342240	1155.99186081863	0.251294432306743	0.0506322563895668	4.96312924261705	6.93663894999215e-07	2.68159964643459e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_083730	20393.7022623977	0.204989331047331	0.0413135646848459	4.961792394606	6.98456273717578e-07	2.69902236270587e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_012350	3302.64765757006	0.269975113743602	0.0544264208254472	4.96036868949087	7.03595095544513e-07	2.71760486603235e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_055720	1690.43017231519	0.251161278234939	0.0506342811124823	4.96030105921702	7.03840109188236e-07	2.71760486603235e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_343220	205.67187528925	0.481897382446203	0.0971558210113528	4.96004642264196	7.04763354367078e-07	2.72005848324934e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_041730	1611.01765362192	0.251637261558364	0.0507352215864536	4.95981398503544	7.05607130551352e-07	2.72109285922945e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_210300	1652.4176379398	0.508797960890228	0.102582883614047	4.95987189056319	7.05396835600017e-07	2.72109285922945e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_016050	4404.82662971699	0.179587344765803	0.0362200857870589	4.95822527372277	7.11400459281149e-07	2.74231531041004e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_033990	1346.30127247128	-0.298172259855396	0.0601523295851549	-4.95695282147447	7.1607355691353e-07	2.75920393801333e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_048660	2413.66044441371	-0.25138376767753	0.0507182381554577	-4.95647673933402	7.17829566307951e-07	2.76484313803698e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_061310	3398.72706299722	0.212232891098401	0.0428275509935186	4.95552246567915	7.21361866497908e-07	2.77505590644616e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_167190	973.045486693024	0.549806001910897	0.110944701574043	4.95567606303364	7.20792188211734e-07	2.77505590644616e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_334430	1306.34741807663	0.280278209830746	0.0565582183009484	4.9555699993832	7.21185522081413e-07	2.77505590644616e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_244310	551.279747171454	0.437485793090125	0.0883055208120108	4.95422923807297	7.26175559697823e-07	2.79243750620985e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_159780	1657.61130692386	-0.362176142352159	0.0731545994572724	-4.95083214232752	7.38968215921673e-07	2.84047481776806e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_068250	3030.88263413391	-0.239587639392921	0.0484087735711736	-4.94926067566376	7.44959173499536e-07	2.86233906825919e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_062530	1656.00719800819	0.16685070025823	0.0337251603000155	4.94736566924942	7.52245819198116e-07	2.88916191916318e-06	condition__adult_pzq_vs_adult_control	~ condition
